V1,V2,V3,V4,V5,name,antigen,antiserum,year,cluster,color
6.577738351,4.864840447,5.432859605,5.864691763,8.066548735,A/Netherlands/91/1996,TRUE,FALSE,1996,BE92,pink
6.898676838,7.761579116,7.819369555,7.015679581,5.428373182,A/Singapore/1/1996,TRUE,FALSE,1996,WU95,darkgreen
7.61807319,10.68917119,8.867103402,7.538107468,8.133626045,A/Auckland/10/1997,FALSE,TRUE,1997,SY97,lightblue
8.113019257,12.7154362,8.458590771,7.541704936,8.073721573,A/Sydney/5/1997,FALSE,TRUE,1997,SY97,lightblue
7.594583663,11.73855526,8.931664414,7.56118677,8.023366273,A/Auckland/10/1997,TRUE,FALSE,1997,SY97,lightblue
6.307136695,8.809476672,6.20898786,6.631722329,6.032482189,A/HongKong/1/1997,TRUE,FALSE,1997,WU95,darkgreen
7.679647517,9.074572424,7.904269006,7.931131267,5.65317636,A/HongKong/280/1997,TRUE,FALSE,1997,WU95,darkgreen
6.338576391,8.289882721,6.671312394,6.213338119,5.084215463,A/Johannesburg/10/1997,TRUE,FALSE,1997,WU95,darkgreen
7.428221027,11.27160998,9.011436771,7.624918072,7.846062615,A/Netherlands/300/1997,TRUE,FALSE,1997,SY97,lightblue
8.497014956,8.685543501,8.319945145,6.543942954,5.991060399,A/Nice/491/1997,TRUE,FALSE,1997,WU95,darkgreen
7.498051328,7.846577646,7.139279823,6.954456321,5.167653225,A/Oslo/21/1997,TRUE,FALSE,1997,WU95,darkgreen
6.785845703,8.27856353,7.516684126,6.654826047,6.320274584,A/Oslo/244/1997,TRUE,FALSE,1997,WU95,darkgreen
7.91230353,11.62685781,9.721178789,8.255798761,8.206898993,A/Sydney/5/1997,TRUE,FALSE,1997,SY97,lightblue
8.024427546,9.209324522,6.246263799,6.769443532,5.22346506,A/Netherlands/5/1998,FALSE,TRUE,1998,WU95,darkgreen
7.594499966,10.4099175,8.711110056,8.052144995,7.947007909,A/Netherlands/414/1998,TRUE,FALSE,1998,SY97,lightblue
8.253612331,11.31680903,9.520735886,8.186423013,9.0699323,A/Netherlands/427/1998,TRUE,FALSE,1998,SY97,lightblue
7.637563208,10.83620841,8.740269501,8.294252611,8.14349432,A/Netherlands/462/1998,TRUE,FALSE,1998,SY97,lightblue
7.50461413,7.907358113,6.490940897,6.49729785,5.148531792,A/Netherlands/5/1998,TRUE,FALSE,1998,WU95,darkgreen
7.972831343,11.06864451,9.445352503,9.062109385,8.838439441,A/Moscow/10/1999,FALSE,TRUE,1999,SY97,lightblue
8.250690035,11.50200589,9.841871404,9.054969037,8.946657356,A/Panama/2007/1999,FALSE,TRUE,1999,SY97,lightblue
9.021323429,11.88921329,8.756402259,6.980183217,8.870783815,A/Moscow/10/1999,TRUE,FALSE,1999,SY97,lightblue
8.379540688,10.94882104,8.811870119,8.568090727,8.783338459,A/Netherlands/301/1999,TRUE,FALSE,1999,SY97,lightblue
8.123208628,11.00090757,9.068958102,8.315324556,9.099055557,A/Panama/2007/1999,TRUE,FALSE,1999,SY97,lightblue
5.652784814,10.71241798,9.550864658,8.484899072,8.323091081,A/Netherlands/3/2000,TRUE,FALSE,2000,SY97,lightblue
8.288758076,11.09284797,9.169267311,8.291002576,8.994791795,A/Netherlands/118/2001,FALSE,TRUE,2001,SY97,lightblue
8.686425314,11.30903758,9.887858795,8.844931364,9.105486075,A/Netherlands/124/2001,FALSE,TRUE,2001,SY97,lightblue
8.366347549,10.81745769,8.927006727,8.530960098,9.099584054,A/Netherlands/126/2001,FALSE,TRUE,2001,SY97,lightblue
8.319826418,11.1755086,9.484658584,8.757782609,9.006495283,A/Netherlands/118/2001,TRUE,FALSE,2001,SY97,lightblue
7.798268902,9.706411385,9.742209025,8.842367378,8.54141695,A/Netherlands/124/2001,TRUE,FALSE,2001,SY97,lightblue
9.180238079,10.16508732,9.264180136,8.355358031,9.493048451,A/Netherlands/126/2001,TRUE,FALSE,2001,SY97,lightblue
8.061778155,8.858512004,12.72329963,10.91541871,9.058620016,A/Fujian/411/2002,FALSE,TRUE,2002,SY97,lightblue
7.902986174,10.55740835,8.966861031,8.402830653,9.462858683,A/Netherlands/1/2002,FALSE,TRUE,2002,SY97,lightblue
8.636632846,9.867548626,12.79533305,10.5551945,9.125409961,A/Fujian/411/2002,TRUE,FALSE,2002,SY97,lightblue
6.495293455,9.221610696,9.979729751,8.680955952,9.093567671,A/Netherlands/1/2002,TRUE,FALSE,2002,SY97,lightblue
8.061863235,9.461637202,11.9448605,10.40110887,9.222456973,A/Netherlands/22/2003,FALSE,TRUE,2003,FU02,orange
8.031547729,9.906585454,11.48245766,10.10380697,9.149974332,A/Finland/170/2003,TRUE,FALSE,2003,FU02,orange
7.799470956,8.241148428,11.8726402,10.38863568,8.558093675,A/Netherlands/22/2003,TRUE,FALSE,2003,FU02,orange
