log_N,log_k0,log_cooling_rate,log_c_repulsion,Holdout_MAE,NLL
1.87653505,2.731037955,-3.453138438,-3.094229207,0.555289075,1605.391709
1.841978032,2.494722441,-3.837060968,-2.828444452,0.58182283,1692.790094
1.996176937,2.794724355,-2.994630289,-3.093341771,0.566034368,1636.611994
1.401682895,2.296678568,-2.946961636,-3.142165199,0.612217458,1738.785276
1.672090569,2.673468553,-3.222213976,-3.550192548,0.602773813,1723.428059
2.177159349,2.359521611,-4.092251236,-3.46165856,0.592421779,1697.105193
2.380409751,2.713956293,-3.993583356,-2.972642592,0.575275868,1659.051524
1.755598537,2.548489047,-3.183217078,-3.299620808,0.571875174,1665.170957
2.308721848,1.96210001,-2.81894672,-3.025723812,0.58027602,1655.55883
2.020555543,2.633839476,-3.665145086,-3.296929776,0.566580384,1644.76589
2.343870467,2.808730521,-4.151191927,-3.324908514,0.59317698,1707.149899
1.880270171,2.374518094,-3.049768906,-2.845922048,0.563757653,1635.223896
2.382444795,2.324939615,-5.138786874,-2.724672255,0.575581142,1664.386515
2.43746971,1.989762743,-3.841664648,-3.073906685,0.565955209,1653.266964
1.845332477,2.768728113,-3.510411063,-3.062670628,0.570147476,1655.072821
1.803523754,2.687464694,-2.979129152,-3.024240436,0.579491209,1683.444691
2.314928496,1.932066793,-3.370768888,-2.817748828,0.580874214,1666.242972
2.316817704,2.821930318,-2.916094256,-3.478514914,0.57558536,1666.678764
2.159191747,2.698678501,-4.090430688,-3.612339349,0.553414389,1610.391493
1.908001056,2.644139033,-3.37809943,-3.120548964,0.582496942,1664.52167
2.297411299,2.749723135,-4.225807418,-2.935128539,0.562839179,1618.304308
2.325921939,2.145699675,-4.591530728,-3.183521371,0.560451913,1627.751742
2.2995821,2.60070212,-2.790365551,-2.960124033,0.551514187,1591.088163
2.066117002,2.64035925,-2.847761278,-3.318485509,0.583825203,1685.13556
1.994625811,2.680350916,-2.791134018,-3.617773156,0.584095556,1674.25646
2.347622422,2.65256137,-2.936150635,-2.773230693,0.574289475,1670.216882
1.661883439,2.053295484,-4.344175667,-3.251541801,0.605480795,1740.656945
2.357930902,2.427717864,-3.588595085,-3.199234495,0.547253489,1590.753556
2.395088792,1.772967059,-4.424888673,-3.067265455,0.576395421,1668.733486
1.228808978,2.143893681,-2.996671555,-2.730557957,0.709458034,1968.144355
2.237349803,2.124746159,-2.648913522,-3.362652317,0.590357293,1714.196161
2.01424944,2.015607457,-3.598415611,-3.087149642,0.59068188,1712.670825
2.126619442,2.369630004,-4.078306835,-3.082958462,0.56624918,1629.293462
2.37602611,2.19824903,-4.641534774,-3.109910548,0.556802709,1624.853419
2.156845351,2.36947727,-3.641218322,-3.645695948,0.569619691,1642.414287
1.795103785,2.72918637,-5.053399759,-3.562528806,0.595100367,1710.695721
1.721763621,2.585351973,-2.620584576,-3.013384822,0.59822875,1721.873056
1.737076491,2.501892115,-3.387664607,-3.100706296,0.56375177,1634.088654
1.973491965,2.478533503,-3.361160764,-2.831544245,0.576926839,1664.364322
1.840358732,2.719688069,-4.105801035,-2.867447161,0.592119608,1704.548611
1.853795661,2.386042599,-4.122067429,-2.949004494,0.575859763,1674.222647
1.343429288,2.750036596,-3.911837306,-3.109684732,0.618367773,1775.063817
2.39589915,2.553261872,-2.721333073,-3.249615669,0.569516121,1665.883833
1.391174975,2.802574754,-2.608635323,-3.403710038,0.606522689,1726.464956
2.147273456,2.140867181,-3.156778278,-3.370032965,0.585980925,1685.878147
2.240962151,2.206664202,-3.331397032,-3.627998692,0.577510399,1652.106899
1.878822508,2.255264082,-3.76439032,-3.590963122,0.561763694,1633.400277
2.115112955,2.591013053,-2.550495652,-3.579063711,0.562691636,1635.814919
1.734299019,2.287093923,-2.678370059,-2.854782585,0.594488637,1729.139826
2.296484975,2.022713564,-4.209857931,-3.461860852,0.559961383,1632.038755
1.458952051,2.409139972,-3.815788287,-3.155048428,0.651363894,1824.616305
2.265078391,2.262295092,-3.942098834,-3.524044871,0.564537178,1647.333872
1.90339223,2.514572452,-3.194621797,-3.032053671,0.562282023,1624.692979
1.785757523,2.654337363,-3.897577898,-3.617186412,0.588201882,1698.357167
2.2174474,2.309891967,-4.140657295,-3.378406643,0.558542829,1609.437921
1.777552454,2.80355866,-3.57445708,-3.083632539,0.562397785,1619.404289
2.32848603,2.24918495,-3.18892104,-3.279836045,0.573868992,1660.040039
2.356887878,2.328667347,-3.582072365,-3.131158453,0.557770494,1601.886206
2.327926692,1.528130172,-3.375843064,-2.926026011,0.580453765,1674.38739
1.705649545,2.241071741,-3.590424373,-3.01734966,0.584061806,1685.72672
1.782643454,2.628227142,-4.248336358,-3.407799431,0.570403597,1633.095158
2.3414685,2.255188587,-3.207684736,-3.272760908,0.576452567,1655.170907
1.982359012,2.435948242,-4.016316788,-3.149690074,0.562875794,1622.872242
1.518814424,2.438170348,-4.01237791,-3.173997249,0.605594598,1740.931522
1.853173373,2.619511193,-3.932259563,-3.548915354,0.583971072,1672.792369
1.718981731,1.850698465,-4.313271831,-3.626816973,0.586829651,1692.62453
2.017607605,2.679367928,-3.370828755,-3.040461465,0.566175182,1615.612547
2.182872115,2.336332228,-2.462784941,-3.428748542,0.587461113,1674.45322
1.59698057,2.436383339,-2.634355096,-3.105011578,0.596797657,1712.491386
1.97397954,2.792980408,-3.060151148,-2.928209237,0.610455595,1762.208664
1.747651102,2.463490556,-3.71096703,-3.092651804,0.577888533,1651.907299
1.902756867,2.765385849,-3.88039352,-3.12744854,0.572456451,1657.579707
1.791511809,2.773375034,-3.499089702,-2.727446392,0.587625956,1688.79558
2.31831586,2.825709963,-4.205129399,-3.082037816,0.566188931,1638.133838
1.601314141,2.432610626,-4.181556602,-2.904675085,0.60951968,1755.162499
1.452831254,2.657458826,-2.720589817,-3.134126612,0.614014532,1762.310146
1.593381101,2.310496809,-3.800474614,-3.083130621,0.599934485,1718.936771
1.706824888,2.390801415,-4.176218307,-2.810732535,0.57119544,1656.626308
2.01252392,2.223085794,-3.920457517,-2.767926192,0.566143658,1634.644613
2.286145572,2.614954532,-3.182261351,-3.339452893,0.5571236,1623.482264
2.251362671,2.72035948,-3.150783717,-3.686744725,0.576562615,1661.159883
1.538449553,2.011031319,-4.233391161,-2.78867468,0.59070795,1705.735333
1.426362253,2.372853062,-3.830827777,-3.455127404,0.585042269,1705.530026
2.072505732,2.252483891,-4.18727707,-3.172440951,0.564036504,1630.343322
2.24542524,2.518164241,-2.854380528,-3.292109717,0.559657597,1624.566914
2.004389216,2.286596179,-3.942704569,-3.208958915,0.578667058,1659.580579
2.340931167,2.468027422,-3.89950245,-3.101769157,0.544901779,1581.212299
1.863529369,2.768502063,-2.546715766,-2.887132157,0.606735482,1725.779048
1.839052086,1.938532406,-2.84620707,-3.658876492,0.60127854,1719.821675
1.799800242,2.400811305,-3.365894141,-2.846422377,0.582798114,1676.800404
2.012523824,2.648983406,-3.997594645,-3.129982233,0.577430873,1667.923768
2.31104176,2.533533769,-4.127855619,-3.628483688,0.569525262,1646.694176
2.213413086,2.434080211,-3.382663322,-3.015669991,0.550770213,1593.519031
1.942737209,2.532376004,-3.663425801,-3.149620691,0.563687393,1626.082793
1.973555193,2.397724461,-2.390387981,-3.590002557,0.582436094,1673.59171
2.142342526,2.595532827,-3.75220394,-3.370191559,0.57134726,1644.547565
2.232095334,2.681662768,-4.684120878,-2.905390811,0.575231819,1652.099121
1.874406007,2.476144254,-3.885434943,-3.237198034,0.577419942,1680.479746
1.820660269,2.336425831,-4.539505439,-3.052028078,0.604115496,1720.710614
2.289844858,2.35325398,-2.851569096,-3.607792842,0.592950612,1730.003452
2.40170575,2.10092916,-4.030426052,-3.424553653,0.550969523,1609.403739
1.746159398,1.916945301,-3.575213223,-2.803416108,0.584518886,1692.648974
2.184345394,2.327407962,-2.45781342,-3.503736817,0.591669489,1691.756444
2.130495322,2.66629377,-3.751997003,-3.226831668,0.567769355,1655.720436
2.221122057,2.039249045,-3.622025231,-2.913044707,0.580063478,1678.001517
1.393424455,2.345139352,-2.75893561,-3.343048253,0.622049758,1765.478971
2.406638127,2.630511641,-2.779759383,-3.100167964,0.57939332,1670.575756
1.665590828,2.050775761,-2.758684383,-3.345821908,0.614428929,1752.441748
1.697990209,2.25254483,-4.149242297,-3.586916216,0.570104643,1644.782
2.203552615,2.233242136,-3.048924887,-2.802034328,0.571828013,1652.57336
1.656992553,1.828848941,-3.441256765,-3.569942397,0.5966911,1705.170826
2.177808251,2.435386942,-3.424177943,-3.439097176,0.573289279,1644.924047
2.304357557,2.534977933,-3.376271771,-2.782381532,0.562508143,1638.691153
2.282903085,2.793291464,-2.426463525,-2.961970067,0.583403479,1685.235547
2.174840985,2.232553865,-3.657521683,-3.106623642,0.572244725,1658.174576
2.265316153,2.478213322,-2.850792372,-3.059818278,0.565185847,1640.040453
2.120853224,2.700623964,-4.637627923,-2.861353239,0.582679754,1671.892965
2.14469748,2.624359472,-3.37955458,-3.387173055,0.561903537,1624.830648
