"log_N","log_k0","log_cooling_rate","log_c_repulsion","Holdout_MAE","NLL"
1.79175946922805,2.15502571225775,-2.59387267082777,NA,0.588730923181858,1678.73013100064
1.94591014905531,2.39525709813988,-3.30592974230652,NA,0.578722174267813,1653.98741787748
2.39789527279837,NA,-2.95327863458956,NA,NA,NA
1.79175946922805,NA,-3.6450705673499,NA,0.598549230473042,1702.59668069518
2.56494935746154,1.8495415511652,-2.31730696272352,NA,0.611565480851088,1733.64030576982
2.19722457733622,2.7551655945825,-2.38367904191345,NA,0.565946334302516,1621.77494325339
1.79175946922805,2.27448833091931,-4.74455425167064,NA,0.58338350546071,1665.5635371619
1.38629436111989,1.8400032888476,-3.52798990547376,NA,0.61659503896896,1745.4591076596
2.07944154167984,2.78488453158164,-3.77336522308688,NA,0.577282204862413,1650.39248871596
NA,2.88562894517228,-5.95531995860543,NA,NA,NA
2.39789527279837,2.35429752795401,-3.02195700189339,NA,0.559723200468648,1605.81986348668
1.79175946922805,2.69970217505225,-2.74232461062112,NA,0.573920142214731,1641.96396143575
NA,2.56067103173326,-3.15224727266193,NA,NA,NA
2.07944154167984,1.69099083061266,-2.79169237589805,NA,0.582695847902462,1663.86161187059
2.56494935746154,2.8023546581597,-2.69284803788809,NA,0.547904533700345,1575.0243481685
2.19722457733622,1.98021681254674,-3.86647281438874,NA,0.558244132320375,1602.00169005603
NA,1.45424914211283,-2.7115837371842,NA,NA,NA
NA,2.85158849884889,-2.51473501010011,NA,NA,NA
2.07944154167984,2.61978650819251,-3.00990220508124,NA,0.557248210706398,1599.42504256975
2.484906649788,2.81096853694489,-3.33972450686172,NA,0.540309917521145,1554.8827132856
2.39789527279837,1.78694463538964,-2.64840333887604,NA,0.570650033370464,1633.71845582595
2.56494935746154,NA,-3.69434108138945,NA,NA,1784.42848557159
1.6094379124341,2.36273796769727,-2.35753288279389,-3.55790016710036,NA,1765.04079048859
2.30258509299405,2.67194132494903,-2.53830911797742,-3.52440665873372,0.576309232038453,1647.95835116433
NA,1.31887858866203,-3.94207563208914,-3.46235467149993,NA,NA
2.484906649788,2.48930824642751,-5.08020576933573,-3.43135399033175,0.560494441934586,1607.80680168344
2.484906649788,2.62513298892975,-2.63658379171497,-3.40139335724422,0.556960266915951,1598.67921643899
1.38629436111989,2.05037438604791,-3.23355354667182,-3.36514289938023,0.613106871224652,1737.27266911951
2.19722457733622,NA,-4.52145810163092,-3.32465397168581,0.548154487811785,1575.68249482298
NA,1.55170411717081,NA,-3.28767006465806,NA,NA
1.6094379124341,2.72868535532191,-3.06321541714048,-3.2593076194953,0.593390806492265,1690.10670293538
2.07944154167984,1.73819703265579,-2.39816992153498,-3.21098324962906,NA,1783.70382568741
2.30258509299405,2.69364421726186,-3.42987213428239,-3.18330612246507,0.551293709920769,1583.92282815159
NA,2.26029879550963,-3.91358881530769,-3.16321360912421,NA,1768.71955966275
1.79175946922805,NA,-3.09062685098509,-3.139685371768,NA,NA
NA,2.5190801569132,-5.16440658967144,-3.11626407057066,NA,NA
2.30258509299405,1.5210811781815,-2.86651781761701,-3.07354946767366,0.594596602358579,1693.03596635961
1.6094379124341,2.57965767951683,-3.38934808217906,-3.04467950363515,0.593937480835974,1691.43548646077
NA,2.4468622201654,-2.471329016528,-3.01461182072139,NA,NA
2.484906649788,1.6408008434134,-3.19536158130592,-3.00618240685753,0.580232593206994,1657.74862724367
1.79175946922805,NA,-4.36064611968883,-2.97629672306278,0.614571984500978,1740.71682628088
2.484906649788,2.41607665418355,-2.57183169539042,-2.9490363136327,0.570205185881166,1632.5931334384
1.38629436111989,NA,-2.46016494863073,-2.93782036754066,NA,NA
1.38629436111989,1.58473395349363,-2.77450084190472,-2.91014510232375,NA,NA
NA,2.82549592313487,-2.97745276732936,-2.88451639717626,NA,NA
1.94591014905531,2.05712791826803,-5.53337683071749,-2.86093454761357,0.56140808765806,1610.1570790661
1.94591014905531,2.84108539641256,-2.50144412976873,-2.83521837461321,0.574072753981325,1642.34762022184
2.39789527279837,1.71744086587014,-2.44733194884526,-2.81177842437021,0.617428231898278,1747.40768935671
2.30258509299405,2.30298772825252,-4.22674135667575,-2.7931174918688,0.553976186200591,1590.92712797996
2.07944154167984,2.16163812045905,-3.03982789502354,-2.78548509008881,0.581614747771041,1661.18186654529
1.94591014905531,2.33508581477994,-2.49093685992728,-2.76087956972062,0.589363878822562,1680.28069395341
2.30258509299405,NA,-4.11714079032131,-2.72931635838284,NA,NA
2.19722457733622,2.65978012781945,-2.5395280047904,-2.72757587313306,0.577658953939469,1651.33392011847
NA,1.92168911646705,-3.24639426158044,-2.70619555212087,NA,NA
2.56494935746154,2.2281512569712,-2.91634761179611,-2.68918338622376,0.565877112945209,1621.5984379531
1.38629436111989,2.48839818077181,-2.88780508104534,-2.67048793999883,0.604876449332127,1717.77046516255
1.79175946922805,NA,-2.61896559822598,-2.65006358854154,NA,NA
2.39789527279837,2.87618020355644,-2.66592984135637,-2.62544129536043,0.553835032380687,1590.55940293835
2.56494935746154,2.53730408058393,-2.37835092657845,-2.60762840543342,0.582381858453303,1663.0838323566
2.07944154167984,1.38433364951752,-3.44535789626202,-2.60322363503192,0.583688511850525,1666.31777378825
1.94591014905531,2.59786856892426,-3.13037253966494,-2.57896445465248,0.588011828172146,1676.96652680256
1.94591014905531,2.41070734970772,-2.68443129880507,-2.56550940625141,0.612918223536435,1736.82860216296
2.56494935746154,2.22981035366834,-3.72624461180938,-2.54666082469268,0.560022924986064,1606.59236446548
1.38629436111989,1.87684016049074,-2.91376410952779,-2.53661650886156,NA,NA
1.6094379124341,2.2004576345561,-2.41469867349604,-2.51986482033983,NA,1782.70584296265
2.30258509299405,2.00981616098737,-2.8432728003121,-2.49908517479897,0.572330894883013,1637.96259472826
2.484906649788,1.35725289221205,-2.76568141401752,-2.48576698152701,NA,NA
NA,1.95204203946452,-4.86227497017728,-2.46989735832661,NA,NA
2.19722457733622,2.09030964334894,-4.21181869132537,-2.45604678330612,0.552934648764574,1588.21157237015
2.07944154167984,2.63749268278931,-2.42497734385042,-2.44185613277388,0.573058725935071,1639.79648658548
2.39789527279837,2.54778637196963,-2.8156029445756,-2.43011892942744,0.578163408822128,1652.59350544118
2.19722457733622,2.72031098196331,-3.61082993034588,-2.41916835036634,0.561444484482472,1610.25062762082
2.19722457733622,2.10759895944833,-2.55958264484648,-2.40087285742047,0.600427243066209,1707.11716036764
1.79175946922805,2.46498700803632,-4.0676668020478,-2.38138443463061,0.583057290603545,1664.75641852759
NA,2.76594821899622,-3.27149025688306,-2.37801615315226,NA,NA
1.6094379124341,1.24477748857844,-3.49359379377784,-2.36539556135845,NA,NA
2.484906649788,1.1783357885051,-4.50625706229037,-2.34479612271283,0.571451583748849,1635.74391024887
1.6094379124341,NA,-2.33431159977103,-2.32993558376483,NA,NA
NA,2.86593624258431,-2.34557654406943,-2.32674815824097,NA,NA
2.39789527279837,2.74866866636354,-2.31062355755973,-2.30958742085423,0.58146779289722,1660.81722194504
2.36154270865505,2.26546287299615,-2.73127621066581,-2.34810492373807,0.604564511527831,1743.20391717412
2.0310205737429,NA,-3.37406416013564,-2.85261782960356,NA,NA
2.51452242590853,2.50326927761708,-4.28567949141607,-2.33087352299317,0.547387189543419,1573.661190467
2.1332793122306,2.62552021501515,-3.28365378401828,-2.87019895590175,0.552666864770529,1596.31374253792
1.89545115151285,2.14064708443887,-3.79963707010769,-2.44712687157761,0.576788789844707,1667.44448827315
2.10381631113882,2.21924118065752,-2.34994339159139,-2.76972471699492,0.619638618582962,1768.35325783772
2.05649894096402,2.74573058206233,-3.76600080186752,-2.75452117994278,0.586331549565778,1689.06704853956
2.03025066534999,1.61481130015229,-4.28058608204632,-2.36984152021711,0.5741339240793,1662.98995291382
