"Holdout_MAE","NLL","log_N","log_k0","log_cooling_rate","log_c_repulsion"
1.5154122,9344.246385,1.609437912,3.187913583,-4.865148089,-7.028468054
1.380943102,8932.514285,1.098612289,2.617849854,-5.002608584,-6.735622469
1.407401479,9016.607612,0.693147181,3.418175858,-3.286526976,-5.827770814
1.298972633,8661.368086,0.693147181,2.683345416,-3.158485957,-5.758316095
1.403070334,9002.950604,1.945910149,3.537935576,-3.108175504,-5.370119728
1.388479884,8956.63163,1.791759469,2.720875781,-3.910273273,-5.189044344
1.638954735,9691.509177,1.945910149,3.476345513,-6.472777585,-5.090716843
1.316465967,8720.642365,0.693147181,1.308573248,-3.516692894,-4.837732797
1.35132215,8836.436073,1.945910149,1.987489281,-5.704822245,-4.784737556
1.377605843,8921.79314,1.386294361,3.561209207,-3.062053956,-4.630193928
1.493063986,9278.414549,1.945910149,3.251208403,-4.341090333,-4.590732909
1.676026881,9790.618945,1.386294361,3.627370579,-4.795714156,-4.473755236
1.361998081,8871.30501,1.609437912,1.745862309,-3.123429443,-4.398926022
1.417446488,9048.120547,1.791759469,3.266790138,-3.330002387,-4.283163291
1.449380994,9146.841274,1.386294361,0.100007593,-3.808194723,-4.21947334
1.362553579,8873.111848,1.098612289,2.60029882,-3.616923142,-4.145569396
1.474938636,9224.294365,1.609437912,3.356627263,-3.676429671,-4.11650853
1.471505715,9213.969187,1.609437912,3.158044486,-4.12663349,-4.021194007
1.364387351,8879.071231,1.945910149,3.06895374,-3.001594535,-3.998025765
1.507682056,9321.585933,1.098612289,3.37896898,-3.842880399,-3.925557615
1.400017251,8993.298237,1.098612289,3.195076208,-3.398324962,-3.871057354
1.356965026,8854.9006,1.386294361,2.426299119,-3.251302151,-3.834131408
1.503593479,9309.553492,1.945910149,3.513427623,-3.751957498,-3.795156972
1.349889565,8831.736119,1.098612289,2.272674527,-4.611731208,-3.759984097
1.339125816,8796.262595,0.693147181,2.765943509,-3.098735789,-3.726506215
1.398021689,8986.977854,0.693147181,3.033369407,-4.053542935,-3.668766061
1.364134925,8878.251373,1.386294361,2.50403175,-3.445353802,-3.637804738
1.433310684,9097.437254,1.609437912,3.599750336,-3.019598894,-3.582975679
1.326357789,8753.812092,0.693147181,2.193044523,-3.596931687,-3.539392465
1.371633969,8902.543153,1.791759469,2.116123687,-4.454890883,-3.535661541
1.392875151,8970.635914,1.791759469,2.899961284,-3.434672875,-3.49565371
1.75656276,9998.578541,0.693147181,3.637960638,-5.270426506,-3.467385522
1.663919946,9758.49504,1.791759469,3.570860943,-5.451152211,-3.44082915
1.448971009,9145.587703,1.098612289,3.297646672,-3.501758516,-3.407955128
1.513522228,9338.716741,1.386294361,3.319459779,-4.228302919,-3.369897301
1.369916205,8896.990519,1.386294361,2.340142946,-3.540362592,-3.351071527
1.392186787,8968.445558,1.791759469,1.869060856,-3.186860238,-3.296260902
1.474409296,9222.70384,1.945910149,3.004499536,-7.586521386,-3.270437516
1.465693805,9196.433703,0.693147181,3.679903713,-3.296624029,-3.252213754
1.434144567,9100.014405,1.098612289,1.199964753,-3.210638149,-3.228584722
1.604232276,9596.626524,1.945910149,3.653434925,-3.68805199,-3.196392688
1.439213745,9115.648762,1.791759469,2.97245917,-4.135171503,-3.181940409
1.602373865,9591.490489,1.609437912,3.439160157,-4.51837604,-3.162621094
1.378741456,8925.444277,0.693147181,1.505518056,-4.266312307,-3.139270024
1.479011022,9236.511737,1.386294361,2.826967516,-6.14283827,-3.111674792
1.396311831,8981.55518,1.098612289,3.111604678,-3.241394144,-3.099688782
1.425750712,9074.004169,1.945910149,1.675436438,-3.047615714,-3.062862684
1.406807471,9014.737071,1.609437912,2.869472004,-3.966685232,-3.042697338
1.456508797,9168.578752,1.791759469,3.468805063,-3.355530983,-3.022188607
1.471287499,9213.312045,1.609437912,0.884088323,-3.880505083,-3.000784785
1.585530001,9536.049817,0.952300909,3.442400661,-4.421447678,-3.275936828
1.444644671,9101.422674,1.650500041,3.042781837,-3.920971782,-3.66920861
1.404841833,9018.706961,1.14814354,2.931772737,-3.420017765,-3.451478414
1.44260398,9080.763088,1.363902359,3.455458001,-3.286132184,-3.413884422
1.451145862,9152.233488,1.463838654,3.661208311,-3.227930306,-3.975577656
1.361966877,8937.272035,1.615781949,2.59538589,-3.182987618,-3.766168778
1.369504221,8949.862846,1.634708997,1.800887729,-3.456837876,-4.059012535
1.379442817,8873.297413,1.327816623,2.751003548,-3.388442396,-4.069631593
1.392777336,8992.593651,0.906200681,3.118628864,-3.651140467,-3.692254405
1.400827496,9032.405676,1.659586665,3.144607254,-3.225798877,-3.070161009
1.434859288,9081.679953,1.67526292,3.35647652,-3.300810554,-3.626056126
1.362999002,8824.489251,1.392806679,2.122398349,-3.336870311,-3.106928961
1.41551949,9031.889347,1.010566291,3.490597654,-3.11799761,-3.135412053
1.388273096,8941.82321,1.927063351,3.083009187,-3.114187836,-3.836646462
1.382404087,8842.401986,1.43393918,2.544199631,-3.61336424,-3.621603018
1.596462577,9566.470191,1.237512307,3.339170644,-4.49386162,-3.274740579
1.404732611,8947.207267,1.725446297,2.895469969,-3.456399118,-3.278329785
1.390432149,9005.335435,1.719926539,2.162928819,-3.127666956,-3.036833618
1.408445068,9019.891986,1.146464454,3.220497666,-3.34497346,-3.586765951
1.366509437,8887.962996,1.42023997,2.683222084,-3.406285126,-3.823161927
1.334826484,8772.104013,0.827247084,2.165729001,-3.957208595,-4.016778872
1.556515096,9417.980962,1.61103279,3.364893677,-4.36312468,-3.152957034
1.404490455,8983.039322,1.213408199,3.099960856,-3.488875775,-3.748051101
1.389989162,8888.637558,1.784873944,2.337869555,-4.321480798,-3.05821424
1.376330981,8957.942081,1.15096795,3.051561684,-3.139460767,-3.403028998
1.396218876,8904.237423,1.55789208,2.340123367,-3.143732859,-3.123275226
