"Holdout_MAE","NLL","log_N","log_k0","log_cooling_rate","log_c_repulsion"
0.825726953507686,7439.20409988599,2.07944154167984,0.901096206921122,-4.7728030100134,-8.4818305947776
0.857638384938658,7627.05182257488,1.09861228866811,1.96366668896189,-4.35308284058342,-7.02716421710485
0.825839579483885,7439.87976032813,2.30258509299405,2.92591940905462,-3.09156479124987,-6.70046371020948
0.821491813685569,7413.72973141952,1.94591014905531,1.50095844229857,-3.59265204336185,-6.47118158697315
0.8233201736459,7424.74339017678,2.19722457733622,2.48804902073416,-3.12169098065611,-6.18270148151826
0.907101194665189,7904.82986892323,1.09861228866811,2.97504582741079,-5.005262055682,-6.10228558537138
0.840984537392423,7529.90747894963,2.07944154167984,2.741435647331,-4.66761927942401,-5.96787763345285
1.11103608193243,8909.47259067163,0.693147180559945,0.316094036788917,-3.25686984996088,-5.84586528894648
0.830411617842767,7467.23060614071,2.19722457733622,2.63083917393875,-4.17072419179459,-5.67172413395394
0.954480621402422,8157.05448577358,1.94591014905531,0.416376390383848,-3.0337705309182,-5.51324695672896
0.823309331403272,7424.67815088668,1.79175946922805,2.78467185880431,-3.50463913214441,-5.49677440628541
0.827889817105659,7452.16336900437,2.30258509299405,2.27936914743548,-3.97157937036806,-5.34902671542702
0.825730850091928,7439.22747762933,1.38629436111989,1.79152888384586,-3.37138619278453,-5.29737956849893
0.829872378705946,7464.01261357643,1.38629436111989,2.68662047174201,-3.42430232432957,-5.19088792222348
0.850996080546041,7588.53434865964,2.30258509299405,2.94354033570285,-4.20129831305495,-5.15719546026628
0.81732799289611,7388.55599054264,1.79175946922805,1.27584724910956,-5.74421101784063,-5.0953839601794
0.828413169483864,7455.2940616239,2.07944154167984,1.70921511502611,-3.65115008822433,-4.9812968104709
1.00205642972447,8398.02822469438,0.693147180559945,2.24565208072336,-3.79855357708558,-4.93254485374463
0.849720196173045,7581.10132475539,1.09861228866811,2.65131123013984,-3.18849532592834,-4.8980776205851
1.01329054349393,8453.25878975417,0.693147180559945,1.8727154842949,-5.20753948118677,-4.83274007040819
0.823845009235796,7427.90037239976,1.79175946922805,2.41395682811222,-4.94365930227494,-4.79706255298648
0.828353363972556,7454.93640531305,2.07944154167984,2.05405881574473,-3.21590107528843,-4.77160568734309
0.823735599211083,7427.24241701907,1.94591014905531,2.59777015323788,-3.04615385651533,-4.69274227749598
0.818681228266195,7396.75145724979,1.94591014905531,2.44718244503596,-3.82245743784168,-4.65759121799289
0.821903154141043,7416.20969600365,1.79175946922805,2.80801436440811,-3.33580163261061,-4.62555275869297
0.836482786149959,7503.31771605945,1.38629436111989,2.09996854649741,-3.07739424116475,-4.59191234060214
0.825215134708106,7436.13245923614,1.6094379124341,2.83952403194353,-3.88954894038335,-4.55460405536574
1.00069261157567,8391.28114254458,0.693147180559945,2.89149014071642,-3.51756965647314,-4.50110943218182
0.821427601176551,7413.34248324781,1.6094379124341,2.32698992209006,-3.62121792646677,-4.47519654990836
0.830618615827598,7468.46534347586,2.07944154167984,1.59780643190125,-6.61561524877798,-4.44979368294326
0.8444444292518,7550.24690432747,1.6094379124341,1.11922490727487,-3.54152275306833,-4.38915517758121
0.829716501112959,7463.08200045011,2.30258509299405,1.95458878680654,-3.95486419115814,-4.35610947545845
0.821029123576112,7410.93869623588,1.79175946922805,2.15273816644221,-4.43276178092644,-4.35237651561467
0.824702255493887,7433.05254296377,2.30258509299405,2.91666111985232,-3.1408231912194,-4.32002464013842
0.845160702833036,7554.44719878282,2.19722457733622,2.99396496779599,-3.76675195023911,-4.29299372436437
0.911844830919242,7930.66903836308,1.09861228866811,2.85718377904737,-5.43671565982256,-4.26343837089819
0.817688530062705,7390.74080167718,1.38629436111989,2.5541404638003,-3.70532735469409,-4.21288444739556
0.998729130446287,8381.55124070608,0.693147180559945,2.21496945559212,-4.52117553272697,-4.19240865391665
0.828928793648014,7458.37659045433,1.6094379124341,2.72915184066734,-3.32151660464683,-4.16414483070468
0.873446198006009,7717.53161032318,2.19722457733622,1.3816027052926,-3.01215384905996,-4.14186005275244
0.869581425947505,7695.56281087236,1.09861228866811,1.04776199985579,-5.90108344628838,-4.11957524570082
0.83838738344843,7514.58471365123,2.19722457733622,1.74168549961826,-3.44377102800109,-4.09605732466996
0.826646646041318,7444.7187816545,1.6094379124341,2.46442007258703,-4.30398073093035,-4.07879248495547
0.82952484271808,7461.93753078512,1.79175946922805,1.3972430058622,-4.05957087710726,-4.05693838238357
0.828072536214111,7453.2566190594,2.07944154167984,2.67672983453299,-4.07546158299945,-4.02500859154856
0.823099067250999,7423.41279216174,1.6094379124341,2.12458929261171,-3.2391773993284,-4.00843963316801
0.952020615646788,8144.26994093296,1.38629436111989,0.63476117020429,-3.15518732204263,-3.98402926047981
1.02520771340622,8511.18214791571,0.693147180559945,2.54669408474964,-3.27351397146489,-3.96063445689004
0.821814815530267,7415.67720869587,1.94591014905531,2.38495483578278,-3.3882958967062,-3.94317839681408
0.862456981879839,7654.80771582535,2.19722457733622,2.8188669513748,-9.19690063856022,-3.91249321117207
0.857494286401646,7613.90414099084,1.50821531723411,2.9227925582512,-5.09552093051337,-4.2888365460786
0.86543882295232,7719.91351937064,1.4919793929679,2.87952843834769,-4.60918258512822,-4.12134161311021
0.844498943781962,7529.22881238587,2.21661026603788,2.84050395664352,-4.53066361304165,-4.0275385792477
0.836107264936519,7551.06013428177,1.78954207483046,2.70744800887277,-3.93651989979847,-4.8163952771532
0.824975500143329,7425.6891826627,1.90414133646206,2.58891064542267,-4.16844300212245,-4.48685959409056
0.82062852985915,7372.62986890312,1.97053342431633,2.81490083193772,-3.42089191241154,-4.24936734244738
0.83549931250033,7488.40921957261,1.93835385572987,2.87614690175052,-3.33431854093206,-4.91291832484113
0.837353393062562,7502.40857962444,1.77946553592408,2.81175260188931,-3.45883546381176,-4.14679409021498
0.835641052005808,7492.27574120918,2.25662648619538,2.6846901751982,-3.79619149624587,-4.81654373212633
0.835717908644322,7491.21730492348,1.97672453705278,2.32148092972397,-4.33763574706441,-4.61599888617901
0.819978656797225,7422.53227875765,1.70003109408484,2.24342341845411,-3.98214263323221,-4.99253431839714
0.824116379591459,7416.03459317395,1.99633451629261,2.19439312545755,-3.86640651424148,-4.86161642430311
0.820805511832641,7426.04172264654,1.52969208915592,2.18967020919782,-3.85313144855887,-4.95304116100746
0.83074616363817,7469.22600948085,1.84762076504487,2.21950324171183,-3.44479949236814,-4.0457133350296
0.815419072143401,7384.41755071713,2.10694113547995,2.04099908397379,-3.90550903999507,-4.33757194213915
0.820565189165043,7438.0462806945,1.64690181601906,1.77372730330742,-4.10421425516294,-4.71805771849785
0.831399756305098,7412.78194977769,1.44916527048932,2.64430742943847,-3.7332074054192,-4.81239755318204
0.846709231146236,7561.9890088307,1.67465754107441,2.76712767762176,-4.18980006865525,-4.34434167300315
0.8302288780068,7476.68996542781,2.25702582386625,2.07062333120624,-3.63136730924742,-4.42470814955809
0.819671387268205,7419.17673190804,1.70667233952833,2.3652340904083,-3.53051729408898,-4.18920538021155
0.821556430344765,7381.19435072855,1.45641463434187,2.66817822354737,-3.20135915494904,-4.12419398777387
0.816235635196035,7405.77206789,2.23058875441038,2.48740268649403,-3.77866116331448,-4.71879844702709
0.840536534435057,7492.32077476889,1.42971910637156,2.26247241523033,-3.6862761962114,-4.61387252333221
0.830585042060318,7432.08456440131,1.44698895177349,2.71245510620415,-3.33134112545082,-4.78853056919211
0.82391881781299,7408.85115244108,1.94994573752767,2.75015085336144,-3.28665869694196,-4.18498548468228
0.839493843057186,7502.90013949332,1.45277317687719,1.98737590507956,-3.13712824040173,-4.88050813748675
0.827971081284992,7466.18895205752,1.60314382197601,2.44358643292602,-4.32912062697054,-4.9008126490171
0.820905067186978,7434.12288696274,1.98052070752743,2.34042758442583,-3.74167546291698,-4.76669365640782
0.830099695117034,7441.25841076578,1.70759324958285,2.06089556825116,-3.5798483167893,-4.26090666658421
0.820536669849403,7416.93849580537,1.83345808246037,1.94914422211386,-3.50651521559346,-4.90023969713239
0.831260482487582,7503.96714229919,2.12408583888919,2.2212698986527,-3.18575802364079,-4.6260875526105
0.828384296990204,7447.59705261696,1.72568258409534,2.68416703371995,-4.07069061427951,-4.66139391799705
