"Holdout_MAE","NLL","log_N","log_k0","log_cooling_rate","log_c_repulsion"
1.35898802450825,8797.50512878546,1.94591014905531,2.42002586449986,-3.42093345357619,-7.70729347446096
1.39601202921028,8915.74716101177,1.6094379124341,2.76600446991708,-4.33100212201705,-6.19349276282046
1.37125763432692,8837.04323904232,1.38629436111989,0.893207461643565,-3.37634089397664,-5.40590271245851
1.52413244351593,9302.00460012794,1.79175946922805,3.54570187588784,-3.53214338384202,-5.16598981200916
1.57336109604039,9441.84352199968,1.09861228866811,3.37750515452298,-4.65106529669071,-4.86168186206266
1.44865661908387,9078.58510317229,1.09861228866811,3.67406170899252,-3.21880038111507,-4.71398823048794
1.48218328756829,9179.23218930257,1.09861228866811,3.39127658085553,-3.65175007933536,-4.50316365735391
1.35401262781243,8781.3703780747,0.693147180559945,3.19526260510174,-3.04588104514768,-4.33244696401749
1.34121406779208,8739.59185992084,0.693147180559945,2.51345654228115,-3.70534128781514,-4.3083169895105
1.37791191949654,8858.33858445756,1.09861228866811,2.21333152150231,-5.35705060003217,-4.10441206332261
1.41551574027364,8976.78031330448,1.94591014905531,3.32506920568521,-3.07344101456191,-4.04461794531586
1.40224912703039,8935.35722398678,1.38629436111989,3.08142564733379,-3.30271671637097,-3.97141317403927
1.38438821016004,8878.96578171463,1.6094379124341,1.38080238144433,-3.57051599122583,-3.83066569193892
1.39293333828717,8906.03512647019,1.6094379124341,2.84372789918773,-3.91531725367265,-3.79372294489588
1.42944212554775,9019.8478461404,1.79175946922805,2.61447675131655,-8.0936082030324,-3.71455863341706
1.39687861552792,8918.47703039699,1.6094379124341,2.64155339407912,-3.84424344658902,-3.63255965321746
1.55590776510604,9392.77263526663,1.38629436111989,3.48476311771765,-4.09777682193126,-3.57633778321531
1.75144845074105,9913.54378376296,1.79175946922805,3.61563200657056,-4.84284646293164,-3.55193415655441
1.39320502860396,8906.8930635501,1.38629436111989,1.80406323156393,-3.1174375906654,-3.48528750513711
1.50321635796372,9241.21786530051,1.09861228866811,3.58171139605586,-3.46733004658591,-3.43893508371411
1.41053784474532,8961.28323625532,1.6094379124341,2.94060930722003,-3.81293945803242,-3.39917647907695
1.37617994348172,8852.80575267661,1.79175946922805,2.1363307136168,-4.20420436054852,-3.34307264441454
1.55523625977393,9390.8736862124,1.94591014905531,3.45462363792007,-4.03431564776171,-3.28307130073345
1.51185415526517,9266.42309623503,1.94591014905531,3.12815174862374,-4.49472810265967,-3.25973737461654
1.50834035894607,9256.18720122286,0.693147180559945,3.14398582182016,-5.94014530264062,-3.18113059695549
1.49240028242707,9209.45136860854,1.79175946922805,3.63974719752633,-3.32587042080476,-3.15455724792504
1.3922757515193,8903.9579221007,1.38629436111989,1.92057086644546,-5.1762965853577,-3.12520810441442
1.38031315255379,8865.9978773807,0.693147180559945,3.29122304609723,-3.18132170197775,-3.0777500437759
1.45182473218219,9088.19491159655,0.693147180559945,0.682371181122059,-3.14102515170977,-3.0336569176219
1.39468202884683,8911.55417394831,1.94591014905531,2.99226900425588,-3.02715329026674,-3.02620413428317
1.47471074094078,9209.03840748538,1.82377396082636,3.08971367437156,-4.85261618250469,-3.96410724281106
1.43723152904615,9109.54177810573,0.727381678430392,2.93244715783363,-4.64803319779533,-3.36147813572284
1.57591700003537,9496.23949950788,1.60203017104312,3.37773002655443,-4.75273690994633,-3.95109006504016
1.43041390539465,9092.57518394444,1.76053071828348,2.75371562452341,-5.60281391714849,-3.41984946885137
1.37772426857108,8855.72588563808,1.42281282207914,2.67927882848183,-4.0286676779751,-4.03880150998212
1.38000419312524,8905.31780081858,1.51777191011085,2.60603578617269,-4.43426087930889,-3.39230296700687
1.32493812721538,8753.01587395441,0.783743797607485,2.25645610084794,-3.34331080699913,-3.58632702484794
1.408037240933,9067.45701868907,1.84247189340793,2.72870051461958,-3.79162043086633,-3.33368429299818
1.36528278148389,8869.95123495982,1.13488117923489,2.83617200267329,-3.2793217213474,-3.60282738176433
1.38852707035819,8934.54691279131,1.61173208938496,1.92787687515395,-4.88374944888621,-3.20772752127144
1.35478177198226,8883.70789018064,0.950861871718557,1.8510776911002,-3.18494163997731,-4.05003676243223
1.67032048979321,9795.36238192627,1.82184672284019,3.58564714709073,-4.52488325833257,-3.67960185861392
1.47017018618505,9143.43300393589,1.76796835508938,3.18416720862781,-4.033282120984,-3.08416597094874
1.37618960351225,8917.2355336648,0.947040392243418,2.39213459315386,-5.41913170017841,-4.03132348963711
1.49013587781198,9296.91239143519,1.7655743371069,3.35431836019232,-3.63573351876019,-3.40306098957829
1.37384581034807,8889.57503760748,1.69419642665718,2.67749811091597,-3.47276264008621,-3.50395177793521
1.40418216893222,9002.39526647663,0.908347382534603,3.45577040640197,-3.06432448516743,-3.29726854469423
1.39226621882211,8960.60204197706,1.20282274465785,2.64910976191762,-5.15153808245829,-3.2245177015819
1.40783266073909,9030.1761097796,1.61056595492374,3.40761845771186,-3.06204616861791,-3.2412097572191
1.36628692942177,8861.1731055165,1.81088450318267,2.26083885549076,-3.35145119151851,-4.03151232566787
1.40107076734869,8978.35786521802,1.86302741820299,2.62135891398394,-4.31375108536968,-3.43375564956955
1.46834051302366,9185.73234110286,0.841704441465374,3.20804335248588,-4.31621773676003,-3.84856250846214
1.38033395032865,8864.04868587221,1.89618236084812,2.08126507738293,-3.45254307324089,-3.15232287871752
1.39864654810939,8944.32754197507,1.63620493708239,2.90012464750919,-3.61011299208039,-3.50862262002699
1.35356370135541,8811.8458453663,0.712567696044352,2.58582420431367,-4.03954955330409,-3.71818467989542
1.49185494973539,9295.75668515015,1.81189830263852,3.05343331669906,-5.06163081485771,-3.60160848191958
1.37902257908711,8865.91199429351,1.90093876294531,2.6059928406635,-4.073182561313,-3.74092450654104
1.40415204743429,8937.2576729222,1.6962987377251,2.52581214434795,-4.2446846754776,-3.10417278311411
1.39469307795874,9014.90592342597,1.61165275201554,2.76814690689512,-3.75020949027767,-3.47318775515177
1.4286565662589,9039.97838124913,1.63570147959745,2.64235347296277,-5.66866661392549,-3.65172929449372
1.34316877483154,8742.02200869292,1.00398217341023,2.12141462256271,-4.00993232284828,-3.44133499675089
1.37290818241381,8838.31486292068,1.7985034537799,2.34759544650618,-4.11028478853439,-3.59061434842225
1.35960721748964,8865.52029976222,0.955345429587117,2.29486256598784,-4.61021922738405,-4.03278165457447
1.39458553487101,8876.8121539091,1.19225048033614,2.63993717530752,-5.62597632746077,-3.66829142650279
1.39163687946359,8997.04940325965,1.59212770018231,2.76940275446244,-4.11024052321862,-3.40931120363604
1.37306419884814,8846.85527514178,1.92258506227626,2.2964058430422,-3.84113999452535,-3.42993503493152
1.48537848669662,9261.81366254008,1.29526748515853,3.12519456674343,-4.91914391744236,-3.1917316596197
1.36567247866936,8887.25245031033,1.75501879628402,2.41247424264502,-4.70972716454662,-3.53539104556018
1.49797429176112,9299.25484744702,1.20152465977778,3.33944442895933,-3.86544166417173,-3.20543374999218
1.41244263197522,8979.45043541452,1.35166407217329,2.74998912960277,-5.41169267670801,-3.26828714405463
1.36430534975263,8884.81629254817,1.56639547588222,2.18779977738547,-5.3062690887464,-3.69307451343616
1.37437298057185,8895.29342184003,1.48955291924093,2.50208812408892,-3.45767503509645,-3.33816072477177
1.34940979967952,8768.3837647749,1.40726937501291,1.91148415797292,-5.05218690933229,-3.66570853882563
1.3650452117868,8847.13350191218,0.756469204462246,2.40982078143435,-5.23140700681962,-3.30792710356962
1.47745603801956,9200.59864523902,1.75037766109144,3.13933030062304,-4.50619804170518,-3.06791919968964
1.54273665259115,9440.44379260129,1.22037914649406,3.33694895219123,-4.43327142510333,-3.32362968598971
1.39455752781567,8961.80457376365,1.28477037715388,2.81407967317041,-3.53995268690218,-3.40861562895618
1.36382212992902,8829.15271237794,1.21801016966701,2.60037743247658,-3.77720105048903,-3.40438452173884
