"Holdout_MAE","NLL","log_N","log_k0","log_cooling_rate","log_c_repulsion"
1.31907794480394,436.156548456994,0.693147180559945,3.50473129840664,-4.0363862779774,-7.35216319456261
1.3412333926852,433.410817587246,1.79175946922805,2.27813617771233,-3.51081299236969,-7.05085583122791
1.3407292515924,435.175376655048,1.09861228866811,1.78775126276127,-5.42882820646567,-6.23644534534322
1.34882886946207,435.437428724322,1.79175946922805,3.13333517725088,-3.31046104767714,-6.18184482362178
1.35984016056588,436.299578799243,2.07944154167984,3.07904539325871,-3.99209035297607,-5.89706175691119
1.34850378223722,436.398906224123,2.30258509299405,3.3021779698316,-3.08539452304926,-5.66293927472714
1.35053066649897,437.735029272,1.79175946922805,0.27069516727169,-4.3065284575559,-5.47354652575296
1.34285961152623,436.49288717323,1.09861228866811,3.4328838104016,-3.29594611085612,-5.29602663769902
1.32613947315563,434.042174846515,1.38629436111989,1.96833323911944,-3.03079395164339,-5.2736613653436
1.41189735494915,447.501092036322,1.09861228866811,2.76628150001806,-5.27076788630247,-5.10757678382811
1.36054899198517,437.164474492939,1.6094379124341,2.84800133038884,-4.13072156022439,-4.97604659195035
1.36150076620068,437.037354782318,2.30258509299405,3.57649475166282,-3.6397726508092,-4.94112796601565
1.35849157199711,437.206951427358,1.79175946922805,3.47987347283435,-3.71914568436667,-4.86318530232652
1.36903898926475,438.571956555546,1.6094379124341,3.52974159691487,-4.49621587990399,-4.73912388085588
1.36350018044232,437.621579212363,1.94591014905531,3.02436013635497,-3.34333665998472,-4.68197483312775
1.33955738019434,435.110763050185,1.38629436111989,1.30570544764606,-3.81697576044388,-4.62255380545417
1.35753662880568,435.838778899927,1.38629436111989,2.89404198746889,-3.23601333720777,-4.55874011780226
1.3644855371401,437.017120517464,2.19722457733622,1.6243499679095,-3.94577888554783,-4.48777592039204
1.36082975586176,436.972064095381,2.19722457733622,1.72530314381045,-3.35317132326266,-4.47603471129595
1.47550694195134,455.447453992109,2.07944154167984,2.52706377989813,-7.35229552137872,-4.40541447887586
1.35926564399257,435.471381424622,1.38629436111989,2.35424257692387,-4.35454748691616,-4.35921953939222
1.39076721290195,441.512981500925,2.30258509299405,3.48761723860952,-4.94454394504411,-4.28156838037385
1.3886001608608,441.780103676463,1.94591014905531,3.4049178419229,-4.96956533210836,-4.27894997589476
1.73894207876836,493.4299657088,0.693147180559945,3.33062174443977,-5.88695528997995,-4.22563687631148
1.37362512260744,439.343467910785,2.07944154167984,3.53808259534476,-3.16384277031753,-4.16801228355099
