"log_N","log_k0","log_cooling_rate","log_c_repulsion","Holdout_MAE","NLL"
2.029889713,2.793249629,-4.102446623,-3.051391074,0.547620154,1577.548114
2.398630685,2.518443391,-4.276549671,-3.165610424,0.562831999,1633.943073
2.315324753,2.756776017,-4.562458795,-2.921381518,0.578784651,1667.899059
2.244402749,2.651737761,-5.010880939,-2.72897818,0.572584805,1648.822603
1.913177624,2.712635731,-4.518433182,-3.420927327,0.58051264,1669.937951
2.152506876,2.635975019,-4.718830171,-2.820595492,0.561951077,1598.150381
2.27852491,2.680047648,-5.09489818,-3.5058,0.581195238,1670.494984
2.16519424,2.136655622,-4.480326297,-3.414229154,0.573638281,1669.68988
2.168022003,2.607387308,-3.656550499,-2.950765367,0.564893983,1617.967223
2.105538344,2.569081726,-4.307135243,-2.692199054,0.581043224,1678.166678
NA,2.642466392,-3.404624788,-2.947166741,NA,NA
2.484667679,2.643083988,-3.871777249,-3.368856156,0.567206052,1650.883926
NA,2.562913787,-3.604569495,-3.323389664,NA,NA
NA,2.677854941,-3.545916984,-3.479641766,0.58375942,1676.88699
NA,2.53645949,-4.223393399,-2.904267176,NA,NA
1.965025646,2.772710424,-3.59315515,-3.337194356,0.565242104,1628.95941
2.262066341,2.379698766,-5.213079248,-3.372727614,0.571604958,1657.674111
NA,2.310336671,-3.98366844,-3.495470328,NA,1733.168435
1.675933243,2.640104267,-3.847147626,-2.713151367,0.602045762,NA
2.279404331,2.552531259,-4.133450796,-3.31750905,0.558732592,1607.708004
1.911753636,2.807616727,-3.236764522,-2.82840445,0.572385254,1652.857296
1.761879328,2.474045978,-4.760879288,-2.730935097,0.586702021,1699.266628
1.692824218,2.621839055,-3.356642895,-3.641748137,0.577104407,1671.672875
1.980742126,2.383327557,-5.081670641,-2.857930236,0.599011456,1721.420686
2.346458412,2.77851993,-4.575639645,-3.358163955,0.580470626,1679.026637
1.98012226,2.547041884,-3.852393811,-2.87838396,0.576093105,1661.117032
1.902235009,2.402612199,-4.584578662,-3.519824058,0.570026239,1655.892768
NA,2.657409487,-3.368368692,-2.879837561,NA,1730.614508
2.131034204,2.352335761,-4.751932675,-2.757154669,0.591844318,1713.219681
1.865589796,2.357136644,-4.043878707,-3.173927539,0.580774957,1692.439723
NA,2.762331019,-3.242268554,-3.275402065,NA,NA
NA,2.7534636,-4.20372792,-2.780615357,NA,1724.800664
1.718805839,2.457007497,-4.983422054,-3.582776066,0.58507106,1680.145807
1.633414257,2.343953212,-4.418053381,-2.712267665,0.601193601,1717.247928
2.134013563,2.777843269,-5.105575367,-3.322609201,0.582986611,1683.038383
2.326277917,2.449658393,-4.073339481,-2.871403884,0.554211766,1608.084719
NA,2.277125226,-4.251875683,-3.344022515,NA,NA
NA,2.432652728,-3.625763059,-2.764458468,0.594032933,1701.045986
NA,2.555463625,-3.302838463,-3.43280693,0.600228117,1737.388767
2.155752571,2.416411683,-4.133195718,-2.689858902,0.557240091,1632.65566
2.098237062,2.493533698,-3.818949345,-3.207457033,0.588393449,1695.344549
NA,2.436584753,-3.703839892,-3.059312668,NA,NA
1.775613733,2.462362163,-3.643607674,-2.995366116,0.591046904,1699.570279
2.131109767,2.754177772,-3.306679965,-3.355271505,0.568172086,1628.566655
2.114639646,2.220871533,-4.585223563,-2.725909138,0.57806155,1659.209693
1.828771093,2.368420734,-3.893460024,-3.488607462,0.563187568,1622.556716
1.774837211,2.602036537,-3.812876148,-2.726924776,0.59531471,1706.522479
2.206315581,2.456620087,-3.741344534,-2.967105052,0.55736199,1620.783174
1.660481966,2.528783257,-3.583180441,-3.167306314,0.587388681,1691.691594
NA,2.457084125,-3.42933039,-2.962884122,NA,NA
1.939098045,2.741719049,-3.268908624,-3.592962373,0.558832533,1611.300532
2.467466604,2.38142418,-3.986112458,-2.802680298,0.567363876,1641.154246
NA,2.374492809,-3.582472204,-3.646808133,NA,NA
2.109286662,2.632967937,-3.296700224,-3.006500547,0.553391389,1619.14239
1.831422464,2.207743809,-2.756662274,-2.779657721,0.602061624,1726.454485
2.386695095,NA,-3.069845701,-3.310216203,0.590380762,1701.426841
2.105770652,2.55910285,-3.645175022,-2.837045921,0.563734719,1639.644404
NA,2.781945205,-2.322929927,-2.938002661,0.592941768,1701.889693
1.676041936,2.100222136,-5.133772738,-2.712325684,0.587941204,1688.413391
1.667354009,2.355976561,-3.413810775,-2.761458892,0.593520949,1698.623398
NA,2.341246841,-2.307158435,-2.83334986,NA,NA
2.332879927,2.40258147,-3.681366704,-3.406098703,0.566153866,1645.913407
NA,2.550715985,-3.545794662,-3.290788405,0.604593662,NA
NA,2.127827041,-4.600074216,-2.761496492,NA,NA
2.420714249,2.638296744,-3.220205682,-3.210536518,0.570368435,1635.269553
NA,2.428668193,-4.021919594,-3.481798389,NA,NA
1.890294866,2.306460379,-3.5440662,-2.68550045,0.581333651,1686.950776
1.718086383,2.055190709,-5.109532478,-2.909702326,0.584682114,1682.649601
2.284081959,2.240989446,-4.265002583,-3.32268382,0.56224486,1626.831533
NA,2.345070306,-3.580168394,-3.338956357,NA,NA
NA,2.771262568,-2.593391197,-3.040892898,NA,NA
2.310916386,2.627382479,-3.106054184,-3.316831661,0.550701112,1601.012811
NA,2.313786087,-3.906581983,-2.840517292,0.592772576,1706.155554
1.994373281,2.378596286,-3.56663114,-2.951747506,0.56278807,1628.237562
NA,2.663435876,-2.646398293,-3.202865904,NA,NA
1.657276183,2.548217532,-2.885733717,-2.867631207,0.60272106,1729.23521
2.418662966,2.479714794,-2.426157475,-3.013514709,0.596447402,1712.813592
NA,2.24302662,-3.587124095,-2.95570543,NA,NA
2.212383263,2.545550263,-3.849803049,-2.754262474,0.588885194,1701.217045
NA,2.521503443,-2.311043164,-2.825512492,NA,NA
2.241423099,2.201652799,-4.790366039,-3.256194931,0.562980114,1620.903865
NA,2.248939758,-3.313485873,-3.342796971,0.59138291,1705.069191
2.077309479,2.299935562,-3.798476345,-3.304056921,0.589885221,1690.879145
NA,2.129456969,-3.877080992,-2.811284372,0.602714309,1717.35054
2.31940987,2.475251354,-3.274080227,-3.473307222,0.571468418,1664.126448
2.067892961,2.395621697,-4.635802049,-3.153056646,0.56165637,1639.81844
2.234042517,2.390870602,-4.057918521,-3.597366602,0.583811688,1675.862022
2.25808897,2.357428162,-3.853243456,-3.249855495,0.578700078,1656.224674
2.012026297,2.758859291,-3.814426449,-2.781199195,0.581635958,1693.469114
NA,2.707071583,-4.120174911,-3.073985042,0.598619575,1713.386422
1.75060898,2.580985472,-4.772705501,-3.290029255,0.564511978,1633.812056
1.910725239,2.384906312,-4.497262321,-2.797593296,0.581913397,1676.894909
2.383082981,2.746603703,-5.114103901,-3.086332125,0.570932165,1641.227677
1.777874589,2.148858457,-3.401545158,-3.139667673,0.582635966,1683.313537
1.902162964,2.663898388,-4.62197169,-3.210310301,0.579948347,1681.156504
1.783196603,2.264604049,-2.914917326,-2.902963125,0.598361049,1721.016315
2.272935039,2.473498666,-3.802375013,-3.401725943,0.548693929,1586.938253
2.001067338,2.39578189,-4.288492924,-3.458165469,0.572313131,1644.728276
1.834858513,2.654966684,-3.351017179,-3.547524301,0.601777983,1717.471416
2.306842019,2.722629564,-4.99440826,-3.116808768,0.561713456,1632.153053
2.375853403,2.616517907,-4.615370762,-2.907765864,0.557146371,1612.459943
1.736209502,1.934309909,-2.878098103,-3.09467941,0.60235532,1734.282011
2.007551469,2.690188852,-4.448758855,-2.878775284,0.577407491,1677.01625
NA,2.32600526,-3.922978217,-2.877445683,0.574963086,1670.79689
1.800029333,2.221186942,-3.566094547,-2.845059713,0.601321129,1732.95425
1.957241287,2.578673947,-4.936248932,-3.385289252,0.580740208,1664.758957
2.195882048,2.607621988,-4.888182204,-3.203405932,0.571935237,1644.905613
2.255146242,2.578362786,-4.857637501,-3.003125745,0.57558957,1651.859224
2.140706846,2.165367947,-4.039490756,-2.862593362,0.567927461,1636.963894
1.808746272,2.797348843,-4.389434345,-3.413802288,0.590970525,1692.379164
2.169906927,2.266688434,-3.513701325,-3.184940178,0.550231026,1591.000161
2.375142959,2.569978604,-5.19745827,-2.832563822,0.563273067,1628.37261
1.992245172,2.362107343,-4.498785441,-2.936314616,0.574769635,1655.491863
1.9616145,2.339765587,-3.783364069,-3.425821685,0.572290615,1658.291733
2.162852356,2.501710703,-3.460966304,-3.018048085,0.571293845,1651.21168
2.260996605,2.139247373,-3.156639465,-3.022437494,0.566592463,1647.047122
NA,2.393514919,-4.410080316,-2.975957149,0.57516886,1661.060965
2.241116345,2.537904575,-4.122901707,-3.605175712,0.550242962,1587.744403
1.83706828,2.390332682,-4.999523122,-2.895288329,0.572499279,1655.418124
1.997541851,2.338406389,-4.359069395,-2.891621769,0.595389161,1713.751824
2.217176759,2.418627248,-4.731508313,-3.016926614,0.557923673,1610.050013
2.225035997,2.058982008,-3.149991848,-2.82428777,0.570550698,1648.183167
1.910000734,2.497970556,-4.472865847,-3.507034302,0.583154795,1683.459223
2.327261924,2.40214219,-3.523127782,-3.238385932,0.564797174,1643.522826
2.419133693,2.707013796,-3.004442366,-2.999083334,0.567781578,1650.116418
2.119669924,2.098051447,-3.022322189,-3.540432303,0.590289115,1696.53632
2.341710942,2.239835455,-4.429414171,-3.068903826,0.562970779,1623.117077
1.862809277,2.556041885,-3.300642264,-3.127086649,0.584713228,1690.82262
2.207431045,2.307136746,-3.441645468,-3.391762134,0.580087125,1660.832523
1.946955334,2.249859349,-3.880776504,-2.865157772,0.574399643,1673.914428
2.043308813,2.234004799,-3.80747251,-3.267857648,0.563639752,1614.762
2.102464814,2.538853918,-2.424912183,-2.875974528,0.592851611,1713.371954
2.042340153,2.683026356,-3.420560477,-3.560086037,0.567487661,1627.952762
2.06781243,2.539316668,-2.363309048,-3.06057801,0.580869135,1685.778896
2.026110721,2.416471739,-2.439235827,-3.341043459,0.588709556,1685.657708
2.237960665,2.261601275,-4.874076336,-3.17373805,0.564901928,1640.428385
2.133155119,2.6312837,-3.445763569,-2.85408001,0.5580094,1611.382714
2.142121727,2.633440207,-4.235082048,-2.927116469,0.562039597,1641.937384
2.00142448,2.592675502,-2.970191581,-2.846403567,0.575969694,1668.795436
2.463807265,2.333592155,-4.606508273,-2.946055618,0.567065358,1639.261579
2.418069974,2.722595213,-3.417044691,-3.183224384,0.562659861,1632.378101
2.097755345,2.500011467,-3.614053014,-3.110885372,0.572309641,1645.854512
2.161920033,2.468708689,-3.178231712,-3.130654451,0.586801529,1685.594138
2.377395662,2.044631674,-3.78039925,-3.406970989,0.574414466,1662.56493
1.653606083,2.64772849,-5.035019764,-3.368658772,0.585463423,1693.85498
1.777227778,2.795913304,-2.744816157,-3.269963737,0.587144458,1680.639716
2.425091647,2.384791035,-3.694970428,-3.485288519,0.566087983,1649.115454
2.211885095,2.13914027,-4.991639306,-3.276700115,0.554041919,1608.740454
2.243810823,2.197671385,-3.695803918,-3.485256503,0.551851433,1593.072614
2.117978058,2.293782899,-4.082536497,-2.992380688,0.558766991,1615.574959
2.178181165,2.067000552,-5.146070403,-2.810250865,0.572738662,1661.706747
1.758447204,2.279482361,-3.473706408,-3.418598755,0.588314081,1704.449091
2.025419427,2.563860976,-3.649538703,-3.206836778,0.570608182,1646.065664
2.403136525,2.226624243,-4.320701214,-3.151520234,0.573195458,1659.463263
1.99267309,2.114052593,-3.306274043,-2.800280523,0.593755939,1693.338075
2.133511393,2.500750636,-3.644288184,-2.715519422,0.566174612,1643.718463
2.470054568,2.555574905,-3.428974734,-3.412426941,0.564750299,1638.914132
1.937377553,2.591684865,-3.317578481,-2.878236186,0.583994191,1662.452146
2.303742129,2.181648304,-3.608357905,-2.967466422,0.565156289,1651.188986
1.628914205,2.796721183,-4.271473196,-3.3612943,0.589072541,1693.5345
2.042185299,2.192295227,-4.47118809,-3.396007163,0.561701835,1618.726449
1.693063968,2.630221519,-4.348244434,-2.946834756,0.593377117,1720.525185
2.250786022,2.476864772,-3.952561621,-3.134064334,0.579944952,1681.147933
1.956042999,2.7300606,-3.176427979,-3.373913105,0.579519556,1675.483314
2.065155171,2.413410563,-3.841252513,-3.142185283,0.554379942,1594.184935
2.06053968,2.664754739,-3.318529939,-3.592596456,0.572096127,1654.391044
2.174376043,2.65907584,-4.760480424,-3.200284659,0.55972162,1621.39543
2.451956021,2.673127773,-3.952306264,-3.154308786,0.557215269,1630.373357
2.216909598,2.463007119,-3.386235163,-3.372522096,0.562762396,1646.06313
1.987543435,2.500240533,-3.879490935,-3.471471583,0.546332536,1582.853091
2.462368689,2.219385157,-3.316736484,-3.248647318,0.562676287,1639.129302
2.417348092,1.951590201,-2.816064144,-3.566245309,0.597636227,1708.642525
2.069933224,2.324610515,-2.533607873,-3.455402637,0.578889465,1699.118119
2.242285784,1.926997184,-3.430145378,-2.782398321,0.566525271,1632.24962
2.420947263,2.635346197,-3.988744706,-3.298606606,0.569142146,1646.843255
2.179054857,2.019407843,-3.650924549,-3.19799902,0.564836211,1635.770584
2.302143362,2.586789928,-3.422831202,-3.392561483,0.562932482,1623.018367
2.332396788,2.04603703,-4.068590153,-3.068326394,0.569748409,1640.481414
2.007271813,2.276370026,-5.123964213,-2.958756694,0.588894809,1701.240915
1.939086573,2.696433549,-4.406152902,-3.300393037,0.590392835,1701.456677
2.397165418,2.059940907,-2.861265458,-3.291799093,0.580335033,1646.51339
2.194435887,2.441070161,-4.196244631,-3.443782053,0.557606719,1611.443564
2.238265536,2.13987152,-4.220492738,-2.9327193,0.573047228,1638.631173
2.359774227,2.176880959,-3.871850852,-2.705553436,0.560399307,1628.728644
2.124801646,2.517900779,-4.786396813,-2.889620842,0.574083079,1659.446062
2.278637981,2.436332133,-3.254905907,-3.356926971,0.555355794,1602.251277
1.645346475,2.173052461,-4.012549952,-3.615290193,0.586068097,1676.823959
2.231208762,2.51391141,-3.376107661,-3.543721958,0.573637812,1665.139121
2.188481209,2.613545209,-3.770293657,-3.531378088,0.574343285,1660.106759
2.243094759,2.078204903,-3.407504541,-2.991031197,0.563486575,1637.880305
2.329858825,2.6268665,-3.174066631,-3.596813016,0.564499941,1637.144985
2.065830113,2.700060527,-4.076658502,-3.00457805,0.582254763,1668.530386
2.185294977,2.43526145,-3.504551264,-3.240386978,0.569802479,1644.011155
2.084354923,2.397044372,-3.437138779,-3.067590383,0.56829789,1642.422798
2.017493924,2.425375938,-4.717775822,-3.518878618,0.57915391,1668.827038
1.954020336,2.634559167,-3.983286563,-2.846722431,0.561012124,1626.981115
1.962273506,2.093775812,-2.815368825,-2.724269979,NA,NA
1.701888318,2.640799362,-4.612170457,-2.745075518,0.584219771,1682.654258
2.388583665,2.474894268,-4.01949411,-3.123242781,0.561262109,1635.440157
1.896587551,2.297193412,-2.710889557,-3.435116654,0.574402057,1665.949555
2.267259191,2.696679377,-4.110830984,-2.903155981,0.563884834,1626.591292
2.269888386,2.397230588,-3.6561752,-3.302512986,0.575504659,1658.489434
1.838204138,2.515158476,-3.734265396,-2.899801999,0.584447036,1699.405353
NA,2.743558101,-3.925572165,-2.929873776,NA,NA
1.938145603,2.212318868,-3.891831898,-3.527862551,0.574832016,1656.789022
2.135993663,2.102934613,-3.583177442,-2.893491399,0.561999417,1616.143756
2.008183271,2.413347306,-3.552602789,-3.331102936,0.570598719,1651.701941
2.21591167,2.519143101,-3.827144459,-2.707137381,0.569439947,1634.045403
2.116270825,2.169771043,-5.012769552,-3.574431934,0.559442269,1609.544752
2.072534372,2.705431059,-3.678906362,-3.181372757,0.564101736,1639.476598
2.163784141,2.366383054,-3.208173888,-3.212978818,0.557047074,1624.389061
2.041581788,2.671464802,-4.438725091,-3.477492946,0.585775058,1701.583476
2.084945664,2.439508249,-4.173531494,-3.005539748,0.564140879,1646.302287
1.735190817,2.136477772,-4.616028703,-3.122453519,0.561458537,1618.098253
2.189273855,2.420531377,-3.705902542,-3.632305286,0.571702303,1663.593122
2.332861269,2.324473679,-4.228827931,-2.748428363,0.579847744,1672.86542
2.165826916,2.400257591,-2.702713786,-3.33551573,0.56876556,1649.264795
1.820754298,2.590388712,-4.539666114,-3.019193167,0.57420943,1650.659833
2.082075692,2.512611095,-3.489839551,-3.385850037,0.575687629,1671.502159
2.079188267,2.08750329,-3.678985313,-2.870549432,0.567542434,1638.232592
2.423660407,2.621730164,-4.767779177,-2.852923665,0.571188271,1656.607958
1.694972312,2.137403461,-3.670749007,-2.959653886,NA,NA
1.773794654,2.494893409,-4.303006938,-3.052481989,0.58267439,1675.338675
2.153955871,2.642231842,-3.798769923,-2.912846552,0.57001586,1643.424494
2.371723692,2.729025624,-3.871392642,-3.300171258,0.559200404,1621.149931
1.974271607,2.4869878,-3.234391958,-3.508711574,0.540003798,1569.142484
1.900531624,2.059605482,-3.031503969,-3.374227088,0.59883998,1700.936685
NA,2.351490685,-5.269958379,-3.093627676,NA,NA
2.075053905,2.30168794,-4.649430396,-3.22665738,0.576082737,1662.232489
2.278620947,2.527121107,-2.446242264,-3.522003687,0.591636963,1713.874255
2.053598885,2.378864784,-3.432146944,-2.7378376,0.561982759,1629.503225
2.033584935,2.708135602,-4.719824332,-2.999636027,0.583438966,1684.17002
2.344045251,2.443575698,-4.811984907,-2.983372732,0.563337869,1621.824365
2.450690831,2.612147107,-4.126765116,-3.113308583,0.563864957,1619.818868
2.065457214,2.628594149,-3.553152431,-3.096192387,0.549274844,1587.380714
2.271612039,2.587039003,-4.203332297,-2.840962079,0.563193569,1634.881335
1.836161281,2.124912299,-3.43935737,-3.151291949,NA,1738.644465
2.29622682,2.552335883,-2.915544966,-3.387093474,0.575705311,1664.701227
2.06067359,2.553795144,-3.875746474,-3.063443512,0.560062898,1622.283533
NA,2.568457844,-4.679237716,-3.408242602,NA,NA
2.013766211,2.353107682,-4.098029142,-3.319462763,0.587306745,1708.902427
1.954664599,1.961595586,-4.739457333,-3.09705955,0.564163324,1631.79117
2.141327562,2.604201835,-5.140504427,-3.069863313,0.571925634,1643.746867
1.937292045,2.48007039,-4.39673779,-2.90650665,0.567273825,1627.408167
2.195812213,2.491681398,-4.654348274,-3.110031815,0.579616446,1672.284115
2.38931975,2.588056127,-4.692233362,-2.940147365,0.566353792,1636.308799
2.216582672,2.067706362,-3.656714358,-2.972044307,0.56808453,1636.237751
1.667148279,2.629586018,-3.813679557,-3.219432529,0.583560932,1686.784068
2.266974467,2.649194449,-3.658419755,-3.144174727,0.567513308,1639.284627
1.794909682,2.04607163,-4.178863535,-3.426919609,0.573702191,1652.79089
2.031004131,2.486961354,-3.703029773,-2.832739852,0.572135693,1653.357107
2.411046504,2.62726127,-3.769804602,-3.148278145,0.555004573,1607.960179
2.187815228,2.4419729,-4.272734661,-3.278310016,0.55710774,1617.899807
1.813884074,2.360602477,-3.924988198,-3.247923433,NA,1722.203324
2.42495256,2.612272514,-5.258415639,-2.869482932,0.552893829,1613.417873
1.926166812,2.047714765,-3.002241216,-3.56617092,0.60405835,1733.653419
2.080945992,2.757587999,-3.717432363,-3.063594032,0.575107062,1658.624513
2.370297787,2.413900151,-3.590368942,-3.4887874,0.563623643,1632.637244
1.882564063,2.409295681,-4.763278029,-3.061920202,0.565218269,1622.162599
1.613245041,2.181767641,-3.151097644,-2.837338131,0.583498176,1667.001581
2.353606387,2.571918493,-2.80038008,-2.782672473,0.562118264,1641.026016
1.7980463,2.419128589,-4.838297416,-3.326872438,0.586174818,1678.246437
NA,2.554718573,-3.807626143,-3.533152199,0.578624729,1677.811391
1.826578961,2.391617109,-4.006695929,-3.171842305,0.586268941,1677.319756
NA,2.516013274,-4.867497599,-2.816517563,0.595833575,1698.385508
2.035418854,2.553594838,-5.15157783,-2.772901857,0.57160104,1641.790426
NA,2.677619619,-3.089852476,-2.813725331,NA,1728.696929
2.032137925,2.236803074,-4.428645063,-3.086483942,0.567656655,1656.555726
1.789396737,2.428790801,-4.480374626,-2.740737932,0.582171,1674.082843
NA,2.289099506,-4.821349141,-3.217514756,0.603301009,1716.382789
2.299325479,2.384883843,-3.750262387,-2.826276543,0.583324048,1681.574349
2.318196458,2.113248874,-3.180548232,-3.53887517,0.569299439,1637.077958
1.718565321,2.403917124,-2.699541039,-3.617642676,0.594905713,1693.785939
NA,2.626797416,-3.339130651,-3.432445891,0.591434001,1690.012074
2.139538209,2.302679256,-3.687502557,-3.471947597,0.580094702,1676.931576
1.675197925,2.622323775,-3.116185137,-2.830152083,0.600915151,1728.414643
2.358335025,2.610706936,-3.83906219,-3.429986633,0.559633688,1607.814425
1.963024126,2.763194045,-3.600755925,-3.142759832,0.595116245,1688.425769
2.059302586,2.715848507,-5.137300484,-3.079079728,0.560846594,1617.63185
2.055523896,2.253778337,-4.012305304,-3.106255501,0.582916663,1680.556444
2.179455892,2.150651056,-3.930238098,-3.271216122,0.577145222,1678.637186
2.049537077,2.194820454,-2.842854413,-2.74505687,0.595719704,1707.510622
2.363759838,2.753284474,-3.641285296,-3.473832476,0.574995082,1657.201428
1.795924001,2.407717296,-4.86522725,-3.110652196,0.569512786,1650.052777
2.096754481,2.387603313,-3.390989422,-2.924173437,0.572766459,1661.777751
2.139996029,2.322851324,-3.489261441,-3.100912268,0.567966803,1630.299747
1.980636892,2.453628245,-3.6161104,-3.309443937,0.575401639,1666.212354
2.07193099,2.646659785,-4.518366208,-3.136989863,0.564198421,1627.398552
2.479762578,2.392123472,-3.839013358,-3.01665482,0.578391645,1657.745606
2.198770786,2.343086178,-3.718747334,-2.843591255,0.568397611,1640.421839
1.931276278,2.529020157,-3.906268165,-2.951455095,0.588379746,1686.008477
NA,2.176903547,-5.290668379,-3.076682215,0.600825001,1729.379291
1.793712684,2.412312927,-4.094184806,-3.336270374,0.583546201,1687.901703
2.455752124,2.741760508,-2.445160589,-2.746585982,0.590643687,1709.07609
2.012883611,2.724361366,-4.491418102,-3.379020244,0.572431401,1660.921671
1.971435375,2.365933138,-3.682288889,-2.853259539,0.559788165,1617.116839
1.792867046,2.421730936,-3.334451664,-2.789785208,0.587777975,1690.333424
2.145004994,2.443943404,-4.845931699,-2.986693007,0.572021038,1649.661394
2.087457882,2.620197494,-2.928727833,-3.25817094,0.567199772,1637.354453
NA,2.696616671,-4.742345612,-3.395335942,NA,NA
1.647628412,2.232334499,-5.212452831,-2.714764907,NA,1729.963591
NA,2.324255573,-3.823231077,-3.408013416,NA,NA
1.841762108,2.359548387,-4.458345907,-2.816318368,0.56853676,1643.034664
2.042951155,2.092831484,-3.456922147,-3.307074025,0.575648147,1661.133684
2.122240704,2.600628281,-4.278084982,-3.498582647,0.572252369,1660.464035
1.876910335,2.642469921,-4.219453246,-2.813980407,0.590768686,1705.885648
NA,2.176120816,-3.024653743,-2.937630461,0.599851193,1728.191478
2.039864009,2.644609451,-3.510741434,-3.095719443,0.581687268,1677.480328
2.252390128,2.230528239,-4.570116687,-3.428116307,0.548295891,1588.068963
NA,2.461089449,-4.309260104,-2.943310089,NA,NA
1.925047166,2.259678458,-3.456239968,-3.390386715,0.590388204,1694.448199
