"Holdout_MAE","NLL","log_N","log_k0","log_cooling_rate","log_c_repulsion"
0.598983596379581,1714.26911797701,1.38629436111989,2.73314172331828,-2.38442679322653,-6.21445080357724
0.600516130249162,1717.97939875497,1.6094379124341,2.14908766181286,-2.61857941938036,-5.98265036781198
0.579502944409659,1666.26096096574,2.484906649788,2.45572325720572,-2.84127711468833,-5.42915327806646
0.719363536416636,1980.17769839419,1.38629436111989,0.768750275133549,-3.31657365561329,-5.27950662769417
0.566794109333456,1634.0633999461,2.30258509299405,2.53426404874431,-2.32563765331093,-5.06567774621536
0.568471466849633,1638.35406978908,2.39789527279837,2.60046693269114,-3.91164672557646,-4.98791092575136
0.77663948888306,2091.41457703599,0.693147180559945,2.75518094867758,-3.28633463414606,-4.81171173305621
0.582689104644542,1674.22232372865,2.07944154167984,2.37262657530958,-4.63308923479156,-4.69958990214722
0.639915751143531,1810.24968098166,2.30258509299405,1.07951721674639,-2.92293510002358,-4.54251527875358
0.585732872967134,1681.78733309407,1.79175946922805,1.8828733505117,-4.71451191400729,-4.4128278782593
0.569102533472995,1639.96505743623,1.94591014905531,1.92535780929948,-3.10778853026971,-4.3399481502756
0.610672263401882,1742.33077308485,2.19722457733622,1.68708961822862,-2.52918381336004,-4.21783095882461
0.566228033818737,1632.6125161823,2.39789527279837,2.29935292343792,-3.34761583845479,-4.14190091217905
0.86160553955814,2242.16309125087,1.09861228866811,1.38729280878728,-2.30556965755836,-4.11416833340358
0.644861468550536,1821.42861073936,2.07944154167984,1.19813941309043,-2.80519878540874,-4.04396264924039
0.590033329654233,1692.40898719667,1.79175946922805,2.84363529678895,-3.07255776922266,-3.96065344768899
0.565385948460044,1630.45151749253,2.484906649788,2.1710446238797,-2.59889251140376,-3.91561064782084
0.771692028511971,2082.13525044805,0.693147180559945,2.28050064662781,-5.01806200846983,-3.85328076625482
0.629831119977025,1787.18493841714,1.09861228866811,2.69181910688851,-2.73685551774439,-3.82192446748776
0.572516825813124,1648.65020668261,2.484906649788,2.87265413621599,-3.19208319523665,-3.74750983369929
0.739075480853216,2019.42992082213,0.693147180559945,2.10009623219132,-2.9788764997244,-3.72629833530928
0.576172358213529,1657.89178575799,1.79175946922805,2.08634518100596,-4.04854244990458,-3.66034152063442
0.593804594166236,1701.6600755168,1.38629436111989,2.35126922648431,-2.57385250635713,-3.62927276067806
0.563999009018985,1626.88526301492,2.39789527279837,2.20196731490166,-5.68236197133188,-3.56696361340648
0.567178885499334,1635.04877617083,2.19722457733622,1.72635002177311,-3.61264001268963,-3.53103061010176
0.599115748859098,1714.58943432106,1.38629436111989,2.76470046409367,-2.67859763072774,-3.50673075373398
0.578511516118465,1663.77471527607,2.30258509299405,2.53660582144137,-2.87587206842576,-3.46014807896387
0.584383621558703,1678.43875383294,1.79175946922805,2.432673314352,-3.77390393767366,-3.41314680270366
0.848687046634711,2220.22765328097,1.09861228866811,0.920557305246563,-2.70955058984028,-3.38828381488023
0.574471648535326,1653.59952466501,1.79175946922805,2.56375174347585,-2.99407995213234,-3.36373462193469
0.638692481401128,1807.47136599403,1.94591014905531,1.64106687366711,-2.54423968680729,-3.32562849361522
0.659009373911761,1852.94026694139,1.09861228866811,2.4754503515018,-2.49854973953316,-3.2988592730015
0.596391413178187,1707.97175375557,2.07944154167984,2.64825296762411,-2.40761276106729,-3.26235628799219
0.616311975364607,1755.6788164913,1.6094379124341,1.45664649000563,-3.68939052851324,-3.21927744167233
0.757559091773975,2055.29648193866,2.484906649788,0.714583383473906,-2.80833319744581,-3.21549626855978
0.553619874519067,1599.91553873587,2.39789527279837,1.98327806924317,-3.81895178060605,-3.18136155726119
0.570284389112589,1642.97730019613,2.484906649788,2.84158839746785,-2.46101991419063,-3.16034015648504
0.592008406335716,1697.2612930385,2.07944154167984,2.88917567567237,-4.48159884316537,-3.11070400246568
0.57400491932312,1652.4193684957,2.19722457733622,1.83164420167103,-3.44514070028451,-3.10545954290237
0.891697341992222,2292.00911447714,1.94591014905531,0.113171267198798,-3.1426918537209,-3.06225771042212
0.977789995220128,2425.83726226439,0.693147180559945,0.28112950135607,-3.49459264939164,-3.04693722720973
0.800525432130817,2135.39861594227,0.693147180559945,2.70527028614302,-2.52228768823678,-3.02862474982624
0.585128200183059,1680.28760783944,2.39789527279837,1.10179642698307,-4.22492347067012,-2.99542168270312
0.61373971908993,1749.60602853942,1.6094379124341,2.04781665919045,-2.47792347020612,-2.97334248886717
0.592099382673179,1697.48441063553,1.38629436111989,1.97625639646659,-6.8528548232599,-2.94297925219713
0.593853786581444,1701.78035823122,1.6094379124341,2.808051986151,-3.38460174220956,-2.94054040257844
0.581458527683215,1671.15261269932,2.19722457733622,2.67191196638981,-2.69630071676237,-2.89996446910348
0.575925701800646,1657.27005896335,2.07944154167984,2.63819774476197,-3.24134998379984,-2.89342815590442
0.58545141683046,1681.08945092151,1.94591014905531,1.33601595183519,-4.02804935289144,-2.87180373388969
0.56870215369813,1638.94317474642,2.19722457733622,2.22656398341817,-2.76648020064924,-2.84092240774536
0.628812640432547,1784.83505568165,1.6094379124341,1.79752075600699,-2.92128860261216,-2.83118345582586
0.902766777264285,2309.92312425497,0.693147180559945,1.51372560655086,-2.42543907362844,-2.80513182521486
0.963505920647247,2404.46921587738,2.484906649788,0.469321727272091,-2.36941546934333,-2.78449135873923
0.670555666572434,1878.16000107917,1.09861228866811,2.39110940750472,-2.63630932203146,-2.76703462412399
0.606665250512738,1732.77187317164,1.79175946922805,2.58749952986517,-2.3933395214901,-2.74898539741235
0.57819774231673,1662.98696404476,2.07944154167984,2.32232675145295,-4.30017790332632,-2.7417827937738
0.601489597468431,1720.331258948,2.19722457733622,1.54838381353667,-3.0530603030686,-2.7144275808252
0.576981682623526,1659.92991630195,2.30258509299405,2.77934233693336,-5.25400649249856,-2.69513905725199
0.625936856441422,1778.17931176316,1.38629436111989,2.50892298658116,-3.58052118709028,-2.68096802106128
0.583617184301492,1676.53316087168,2.30258509299405,2.81494546679145,-2.33638601660888,-2.66766364639755
0.554958493196541,1594.58786561376,1.57326808830375,2.80061244175375,-3.88111304554768,-3.50448700143043
0.716124537633042,1974.98442151594,1.11222398291967,1.36894394103386,-3.3708789919042,-2.7496614427349
0.554518981368016,1604.47873371985,2.23798433832242,2.39696930588342,-4.22525194483223,-3.68185394037988
0.562071938251242,1614.09642482748,2.11513653783508,2.47402906387962,-3.83797318785108,-3.50580285334581
0.5513407959331,1578.55734444224,2.40300676633273,2.85473567502378,-3.42437939856341,-3.28443657359258
0.607095784326009,1743.35458041585,1.42933016021127,2.87563063758767,-4.36497681144767,-2.79796153577262
0.594812024317232,1715.85777893254,1.99066740692602,2.87952993513263,-4.44039594200516,-3.71725191838205
0.572947937730331,1649.74316834021,1.97459209127431,2.23622439128018,-4.0728155725247,-2.9904411251198
0.550920245422814,1608.17554618389,2.32129780275441,2.39616893530331,-3.94516853475249,-3.24637766893391
0.610208031732687,1743.62492988291,1.69358486082585,2.84402117751732,-4.34459900423129,-2.8737654606055
0.609055862103221,1750.45536708717,1.6655530304707,2.61418999090106,-2.78985083366147,-3.0393107898661
0.56379159351149,1619.63071984087,2.17165195390317,2.30534082100896,-3.70291364927052,-3.1353855546405
0.573072580510261,1648.92260712852,1.98150616294673,2.45790814565988,-3.45583309407944,-2.72945241884567
0.606512928118072,1731.21413917514,1.29694202344164,2.84562674434466,-4.18029857511234,-3.71137738541065
0.596489687047829,1716.44617278113,1.58628163811345,2.70167897365608,-4.27277519153901,-3.62474491179717
0.581131281033186,1674.93666694264,1.79593521036685,1.74649060037916,-3.71829557269784,-3.17874598964295
0.561900312670655,1634.87274540111,2.02042755236827,2.82154818252644,-3.92763757607452,-3.16762997152125
0.631868617594089,1788.17234292177,1.43021876424436,2.24738280347472,-3.63180221438049,-3.26957371636857
0.579658845663526,1675.83418699871,2.24096933016214,2.72440774891518,-3.18706032631787,-2.88025800717912
0.580317565791979,1682.08824799095,2.19169172885306,2.5554886430085,-2.54191797703409,-3.12459874357202
0.559265063453168,1622.43052211993,2.44846774147573,2.61986056219947,-4.42813548883219,-3.43854492136904
0.590126970016044,1696.13659526912,1.90739338250504,2.62141884514155,-2.35615522905977,-3.29588242250344
0.583147649848243,1692.67200553076,1.79122801823744,2.22385672412438,-4.08367657345976,-2.68600622859932
0.658329570465554,1869.29304418777,1.13360065038032,2.32367921272632,-3.592598056336,-3.44717884160112
0.615950550878694,1763.28697893136,1.79003793106188,2.50009244096609,-4.06950778966025,-2.93149349498793
0.58591761889236,1678.76952270788,1.63108463004725,2.67236450443792,-3.05310328704054,-3.37885202247735
0.570584131797056,1648.26848410417,2.25550794328182,2.62863313074826,-3.4679459865564,-3.56737466860766
0.561615440897095,1619.61961940856,2.44015182166142,2.67873615857265,-3.22448731864478,-3.69064704332111
0.579729447585775,1678.30790970053,1.74514924708092,2.51114510609858,-3.84949849933079,-2.90657936407437
0.602004161590729,1716.8302641964,1.51300927749752,2.62244053371451,-3.23043677332914,-3.33246662590489
0.569236968693208,1642.56739044208,2.45702048617839,2.12622336466621,-2.91086420014534,-2.89364703317999
0.661358534283905,1856.82729714791,1.65484662866894,1.5264193568097,-2.95233488590486,-3.22134663183666
0.594079638539362,1709.36690344323,1.79065057262688,2.70308472855774,-2.61747379552738,-2.83046101486753
0.560494759270764,1623.40658378449,2.20018253990424,2.37853061638946,-3.79616246517228,-3.37463469581043
0.561538903501078,1637.27902983954,2.47287273538564,2.6775435703174,-4.44689770085822,-3.47349767659065
0.600236133287779,1730.31209598693,1.57838175343941,2.69582595232073,-3.24072079193297,-3.15932190322469
0.563697177202697,1633.94736089391,2.06101577843686,2.19153711134464,-4.036296771039,-3.77907512714932
0.578170327961633,1668.64442012927,1.79650438427317,2.09469095549534,-3.1134282778264,-2.82452718476271
0.61272571749137,1753.22164203366,1.80010830043578,2.33484475648031,-3.62338692465879,-3.74209069705179
0.561623039077375,1636.38259173602,2.07145033923719,2.38865449654123,-3.35068930511305,-3.25046343203256
0.58505175616983,1702.08265117967,2.126028905438,1.59169863765973,-3.55220402657879,-3.33812609775885
0.579747643383204,1680.64976596947,2.06942014132877,2.02301392289365,-3.29809462442872,-3.06961514414777
0.686294722684628,1934.23092199874,1.14114713589188,2.39144058817221,-2.58481549704022,-3.14295217635724
0.564850973162491,1607.75984357481,2.18300165893747,2.18646854191395,-4.87270839008773,-3.3607941939839
0.607794335189009,1740.25264042139,1.82343974313633,2.62909185422376,-4.69973030231126,-2.8727768594374
0.589064102571436,1701.66114563086,1.63221057637481,2.35963983298503,-3.29329082562997,-2.74046808620154
0.585979540233274,1669.65323460163,2.08599014672088,2.84694983708428,-2.76992976034101,-2.69472462632775
0.616984301419082,1756.05168402571,1.49041276404739,2.2552759742949,-2.87354654859737,-3.35697159442086
0.578397464856079,1665.77973736412,2.03578238614015,2.24965676602877,-3.68006920308483,-3.17712354384881
0.603356110692386,1734.33325391924,1.25422137866876,2.26233486176129,-2.85036065916213,-3.31135926625862
0.580410322800475,1663.93619732236,2.17335598943229,2.84159556821476,-4.03425164570747,-2.72867527340912
0.611173968038168,1745.92473728345,1.4898710006447,2.64506608376864,-3.91452892926297,-3.64758507953646
0.570806702693809,1664.69051872163,2.090714044626,2.86777970061646,-3.40757766950213,-3.28073910241793
0.631298964513041,1784.39908338153,1.62512142851109,1.98400977274123,-2.67916878648716,-3.17794092700882
0.58600195628684,1666.23221245364,1.94096396615269,2.58642096513925,-4.02677053881071,-3.07670813630487
0.571898721229938,1650.48480299829,1.98459975105243,2.49061490907303,-2.58760624003792,-3.49583378239301
