"log_N","log_k0","log_cooling_rate","log_c_repulsion","Holdout_MAE","NLL"
1.79175946922805,2.51317067341935,-3.12325240081319,-2.36683653798013,0.586910498394251,1695.14605004927
1.94591014905531,NA,-2.69193057965756,-2.34096149567877,NA,NA
2.30258509299405,2.61324080828045,-2.88424016822944,-2.3241309402507,0.574319041732008,1663.46094633018
2.39789527279837,2.58504979319192,NA,-2.31337334408975,0.566326475301562,1642.98599509
2.02316217764574,1.70502431613728,-3.02146409162088,-2.71650479898564,0.612588164695364,1744.47292519675
1.18450458072578,2.45954216359732,-3.37638871052991,-2.72255662983941,0.604173487571216,1741.06681560525
2.08750490619669,2.46607476332314,-3.22408035790058,-2.60805206325927,0.593512451167563,1713.8314884412
1.57022645258734,2.62051364759017,-2.63712659921549,-2.86437686488352,0.589611284113812,1714.66712062848
2.59954962500707,1.67242022735754,-3.79366285123692,-2.70631489339045,0.575176166823295,1661.0794730839
2.24877040181721,1.78700749420754,-3.33475847670115,-3.22255752246219,0.581417924673061,1684.86155722849
2.23860079853204,2.01701603542634,-3.92819270405549,-2.70953385586444,0.56310423750347,1622.34215572772
2.62958017021335,2.86497391673439,-2.39965219636219,-2.77009239662147,0.569543934475544,1654.65353900382
1.42296536702963,2.1813332188279,-3.38595924955479,-3.18196376683285,0.610006152660172,1739.54723122757
2.51223558496599,1.84819683869045,-4.16155437561157,-3.31044143599527,0.567765824148277,1650.07579644887
2.49079283410614,2.06549476615342,-2.45977453783455,-2.33412536182373,0.606540642294602,1753.95054921201
2.34498510691755,1.746731913796,-4.21977538656536,-2.50098348963781,0.566804379417951,1632.96430323601
2.40435308545308,2.63052078243547,-3.58128031693714,-3.2600853830645,0.558899321508129,1618.14198564273
1.76707244750818,2.30093362696468,-2.93017290536132,-2.94569307755438,0.595172427258694,1710.87213674946
2.63504927423177,2.84708215771235,-4.00654701286544,-3.33869753329777,0.56088912578526,1627.7761201992
2.19201208993057,1.47884853596551,-2.60570417961838,-2.44756957885635,NA,NA
1.97409518160324,2.43744719094691,-2.70818421969533,-2.82747836879785,0.579833660568671,1678.57069726307
2.18700811860233,1.9207007197176,-2.70131750386042,-2.65645691403814,0.592496165644242,1704.30579358704
1.89489944801554,2.33976786875526,-3.28890549099363,-2.9743511602355,0.573032435962657,1657.91163275047
1.74521061886131,1.58102606711646,-3.07555853587607,-3.11479512086045,NA,1802.75681120631
1.53579043445839,2.1955586285826,-3.51471122305033,-2.83981910199953,0.570770877961219,1639.68590144227
1.28089927706879,2.82138958812276,-2.46944373999805,-2.989475518215,0.597807273845506,1711.41478325237
2.63365386296244,2.71333586969801,-2.73641964631623,-2.48754675893507,0.583377887973407,1678.24613985073
1.51828903186177,2.48547920121359,-3.22192628805576,-3.28179851799046,0.596001445932996,1703.49510732362
2.24753116409612,2.33009742959246,-2.93164644938663,-3.28655931695295,0.583076995451334,1675.18858526636
2.06698937842682,2.21556705489189,-3.79442275843814,-2.40233776277149,0.557970273684649,1597.96452898582
2.58935848570127,2.73652523737952,-3.42954450176829,-3.3589742825759,0.558690006661306,1616.48560646856
2.59789908788941,2.55564244062233,-3.05486094655133,-2.61372952483579,0.570525510886651,1657.17448757725
1.65855332023821,1.75030423203782,-3.57458529673827,-2.83721327606079,0.58883714686528,1681.31754857588
1.32071341163982,2.66925576200503,-2.79735061281127,-2.43060049932304,NA,NA
2.24584656542105,1.76395340259142,-3.44499576703621,-2.62017610460825,0.579754669750917,1684.11149990059
2.0991387916203,2.15620283764134,-3.38281245338966,-2.75879772863893,0.568548458248884,1644.19310153358
2.56542646092136,1.82492539502007,-2.87771303862327,-2.47389852418834,0.611903042483212,1765.68767826533
2.37452651347583,1.68210202178139,-3.86436372171765,-2.95288515915052,0.587148899492071,1689.93603115142
1.96575864060863,1.51570183562439,-4.26962312726843,-3.20751721889182,0.573487281442918,1672.71478906379
1.86001215907909,1.88351409117868,-2.86099970471742,-2.74050148903897,0.613857003343025,1757.11439935538
2.36789381376296,1.76272304179183,-3.58472247216717,-2.77822116701447,0.577179453384161,1652.42271400079
2.24622907110912,2.66541955177423,-2.73154047900617,-3.14135957188871,0.573477032246242,1646.53497440195
2.4115732206021,2.75454289533622,-2.54927652500446,-2.94924622740513,0.576924073950179,1655.21252399462
2.47703626653341,1.84806251671224,-3.64241678817986,-3.16145142985792,0.570183668911339,1647.24623578125
2.24075803747038,2.60818434551288,-3.72745512090963,-3.20675840696456,0.553296797400825,1605.67566347186
2.33233835591226,2.83881384944799,-3.43229087864774,-3.04365378918621,0.565744589013741,1644.85468627834
2.39090216473853,2.77307997013071,-3.78905041495822,-2.39831631788544,0.556226627659573,1618.90856921731
2.56711680575719,1.94407277694943,-3.07013291368155,-3.3825520814063,0.555496297188056,1624.72315201359
2.29371640050614,1.90288338934847,-3.81672709365566,-2.3371258849193,0.569911107414883,1649.94268327941
1.56687370066884,1.64766104844392,-4.34065685521496,-2.55305201145479,0.583651180785182,1668.53487146615
2.54340313169289,2.60406308989375,-3.84931671667118,-3.38522693786375,0.578666758720866,1674.47937279355
2.60178445098043,1.77529463824939,-3.55346938422349,-3.06690772371098,0.56319857097883,1620.34699684797
2.54299560960508,2.75041875291097,-3.57105947466375,-2.54289927056885,0.583485777056771,1702.75766723036
1.83452591437673,2.7141613119391,-2.83752206634243,-2.95010148421713,0.598391986383556,1726.98993890379
2.21597416270669,1.55741530882893,-2.65297838246003,-2.3875353928131,NA,NA
1.51569578553169,2.79403342642367,-4.82976503526874,-3.39766307471443,0.609558792169025,1736.0864656948
1.90733055378149,2.36710061664798,-2.9885334098435,-2.56504202528795,0.587660877245589,1681.91273450664
2.40202777503593,2.83019129651353,-4.37570436826345,-3.29206631652598,0.569228319838574,1638.02660445383
1.91869543750424,2.43937913700808,-3.41909879797297,-2.6965513939243,0.576077934896346,1654.22890744593
1.82303511633637,2.0184753207161,-3.49337861903202,-2.50307885295514,0.598568325219269,1717.98183768463
1.703147391473,1.8054544704564,-4.53380820587714,-2.61295793340711,0.581101320931489,1680.6131864011
NA,2.71570053257134,-3.13014747555218,-2.55969354631846,0.603697126340785,1744.66592606267
2.30515613134761,1.91229180524471,-3.10267879540675,-3.10878462666413,0.566635034810132,1622.40475612158
2.25611395235065,2.78007466988899,-3.70515975595026,-2.45306932941494,0.569967029094994,1642.16904554266
1.75943384120977,2.00602547276559,-3.45052176594236,-2.59773995382207,0.602942667498736,1732.14524789933
2.32623276814251,2.51290597477475,-3.29683212189647,-2.82460270034834,0.55643580453587,1607.28226678748
2.5506501411118,1.73960733437619,-2.73334867733793,-2.51824709010132,0.613077372523825,1762.48478373689
2.51534374859708,2.13321251006559,-2.86135899929361,-2.99016865316131,0.571339453383457,1655.86149429318
1.88843882789469,2.26118011435936,-3.3710399585939,-2.35080396996098,0.575604206058988,1666.72660056767
2.07245529610306,1.99812829319135,-3.52306611963356,-2.73210577694071,0.574591313325822,1660.73625627909
2.30802152622526,2.8004470964378,-3.15516549686989,-3.17299542436747,0.566726926643944,1628.2649352977
2.08467855275931,2.2739654441277,-4.07485712666326,-3.03094216863339,0.574823417146145,1668.16181928665
2.21326478282481,2.40709188014436,-2.4398715634858,-2.57944309319681,0.582890247595292,1686.25737248419
1.88483264089822,2.36500275243741,-2.87517299856002,-2.92124680254731,0.572752291168245,1665.14909720704
2.09166534334443,2.44085820586625,-3.07875957314444,-3.46409117326943,0.568285267760022,1633.36633712973
2.38232802479913,1.65636663182983,-4.10433016023844,-2.5296525670472,0.563337457326817,1620.70403368985
1.84773336658394,2.01163166426022,-2.83375819106333,-2.53729057996592,0.625958748594021,1777.00541822702
2.26078738872933,1.95310868806931,-3.74211584361706,-2.72876197865152,0.581912837061106,1693.0174831826
2.38820061458608,1.87352361137405,-3.39106932555466,-2.47832937380335,0.578367734654379,1656.54018410875
1.61043068208204,2.62273227659871,-2.88027255090946,-3.12357088575288,0.586805030376784,1707.64441398091
2.60226297619667,1.87719484907667,-3.86256479592458,-2.53175871162074,0.576336160596696,1662.87285409395
1.24346612909659,2.25432703090892,-2.86048186951364,-2.86193046125486,NA,NA
1.96237099618464,2.14306473381335,-3.52653628409003,-2.65907318295957,0.602428024698682,1726.15394364567
2.27544394890203,1.88034361237365,-4.33951033980697,-2.50377509640582,0.566353949281109,1640.80764803185
1.96273200136141,1.56305995110862,-2.73088317722617,-3.363624127922,NA,1797.79836749261
1.94466362109011,2.4748209099048,-3.11158790755464,-2.98627354859481,0.567008810099235,1628.98447752433
2.09646747178255,2.62366886673981,-4.48319715073457,-2.77836191154439,0.585773845719667,1683.04722445928
2.55050361421589,2.72835471199121,-3.59233795127914,-3.31014174851286,0.558596454338073,1607.35539348556
1.80505753607901,1.59886486080344,-3.38883777647799,-2.92992561494464,0.60485079844753,1734.37450283961
1.83635476701233,2.66622689421837,-2.83940715777946,-2.96786408182665,0.5788313800329,1694.38379737943
2.47982320828546,1.79783339320121,-2.80988007595763,-3.05396608973239,0.603598070213171,1692.139814225
2.34007071717955,1.54154564726363,-2.74567762638859,-2.52318773677279,0.629603703679502,1795.27394015109
2.01824016277923,2.75259553242514,-4.2349530477471,-2.78192230337056,0.567634015072599,1639.59406465975
1.61800825326762,2.8114349846418,-4.00955919834123,-2.65039788114149,0.60985577245821,1731.9977967233
1.84476376901736,2.7068161546429,-3.60788332225075,-2.43578775246019,0.574719050104752,1658.78180024451
2.08318486702854,2.7659662938851,-3.42670624220318,-2.40561896891458,0.56579779333448,1644.99235876297
1.38074810066781,1.56195674649356,-3.90092639954549,-2.75404985170178,NA,NA
2.5992693992903,2.03053439017545,-2.70218877098117,-2.36567003229474,0.580259384493692,1663.55958945868
2.25440868214252,2.82182221381812,-2.36091424623819,-3.11007400193595,0.585300815354658,1674.92830135321
2.31001439668062,2.45701697997539,-2.7544289483571,-3.25351586050201,0.575728513135658,1653.34974559086
2.30586118019635,2.84238745273693,-3.73874136043309,-2.38042448199539,0.574443492810091,1644.4180091217
1.94465368843877,2.85017145126438,-3.43017876193406,-2.45844208997895,0.592655188460152,1696.50675952792
2.32599971619171,1.59134350948288,-3.5509234911535,-2.37391633872863,0.602133843128663,1743.23132984137
1.62258531623475,2.54438994963567,-3.35685047153677,-2.64554779863992,0.592415208360589,1707.61549789718
2.11070087807579,2.47633534584709,-2.88732977808558,-2.81967686536218,0.580676460550022,1679.54461536301
2.40858448156475,2.60742936673171,-4.83433126927951,-2.62709420594029,0.564865508550009,1635.84620784638
2.26802248040416,2.13949669294891,-3.12053997683187,-3.14481161288364,0.581984811280847,1673.61807344855
2.00082820890948,2.68222727392626,-3.56958652476382,-3.05123994147002,0.567430544558603,1631.18684924043
2.28762573060431,2.41772679595603,-2.58262986849538,-3.33934725640458,0.582559318801975,1688.88557294502
1.92234901487734,2.53310076041413,-4.11522912737448,-3.31884924008168,0.57167407600186,1654.44900177508
2.53006932389617,2.76458943864995,-3.1164838142748,-2.88267358220023,0.549845011196569,1592.17120965685
2.32983816580935,2.71074509038529,-3.728215137939,-2.43276842531041,0.569748162453622,1652.91723568571
2.59649973237366,2.86893612185576,-3.56350964319349,-3.15824536731453,0.572152946330392,1674.96221095595
1.73940155561582,2.17384466163253,-4.72544102921764,-2.67830924129305,0.565358372352894,1653.96058208598
2.21949640575462,2.04899833606438,-4.0535393517237,-2.86363478599308,0.578125915094896,1666.24212739318
1.65944472762578,1.43829639189464,-3.46947035960503,-2.35972104870442,NA,1790.19445621489
1.86942734967618,2.8367569160802,-3.7431770577186,-2.86586614909736,0.57833571128288,1673.64331525238
2.11237156955697,2.62334415156936,-3.36162330240951,-2.913434026455,0.562523211881643,1625.3165327414
1.3911545469662,2.49894391368963,-2.87651564899416,-2.76248120031472,0.628862612941397,1786.17974802387
2.1964837262378,2.62365436327324,-4.58436846510178,-2.82314313039477,0.571220692265116,1653.2914377981
1.95682919033416,2.79039781201235,-4.24132620965847,-3.30161821636467,0.568115291162759,1636.31631807364
2.0936549040325,2.15890717039736,-3.12930597033047,-3.11769441742389,0.590280157142888,1682.52236998758
1.83362064110082,2.44486799026113,-3.65784497421484,-2.56932895281464,0.582366387955158,1673.41792488594
1.79143279828538,1.50592275279731,-3.37248561221189,-3.08418099160126,0.621699458698004,1791.45542618551
2.49519187723671,1.77055973402709,-2.92309384059883,-2.34765372018669,0.615840096532169,1764.23370187854
1.83039518648164,1.47173535663193,-3.32572399333543,-3.08302637067178,0.623125905137288,1764.32315558238
2.3243076529569,2.24703613720439,-2.64302635362221,-2.37419838427663,0.584696366459054,1694.24991317522
1.35543674367199,2.0823856289941,-4.31855696387157,-2.56042837934366,0.593994586232445,1709.15815173208
1.77191639785902,2.70196643948031,-3.45500716617335,-2.89210685372969,0.590774755784854,1705.90066822811
1.58277085549925,2.45923941164539,-3.41620897094844,-3.04631252200899,0.596558934519146,1696.61385170686
1.57976183307052,2.85664315683544,-4.21047636409859,-2.71653109866765,0.594581855446571,1708.25243114163
1.73220105184201,1.73276515790393,-2.85255412942725,-2.62640397092767,0.625344087703428,1786.59315261603
2.4378705223825,2.34008916272969,-3.46435124377097,-2.73430768900488,0.565862173094089,1627.17905267552
1.99929176513637,1.89131111148807,-3.2095671902883,-2.62860500404037,0.573820428265864,1656.503439441
1.9205720139734,2.0377870637447,-2.9860564189548,-2.87199967250675,0.57362959005622,1641.23324491533
1.80121372856953,2.80125685935357,-2.80507501205666,-2.9717449480189,0.578110925034701,1663.91408530119
1.18992268925346,2.12165991936863,-3.28867694919804,-2.67050654121907,NA,NA
2.2854850970607,2.46542401485659,-3.06249113259467,-3.20812655549145,0.562365621707835,1618.2038747188
1.7176212928474,2.61422423640738,-2.75150352297076,-3.15466131176788,0.57626939614109,1644.43270257967
1.53320553707321,2.8215988791182,-3.3553555129629,-2.80165835150237,0.592275399436409,1710.77899074811
2.36791183296415,1.81680674827831,-3.31325051130132,-2.90349261090364,0.575519959578324,1658.52808961576
1.87950257141895,2.33805086750306,-2.83876215092973,-3.04012165435394,0.592488150426638,1700.77691500583
2.47215446018473,1.69003103649732,-3.13593161072472,-2.46488012283628,0.57999250887237,1684.71319999954
1.84186794635842,2.37465027169272,-2.81730276451233,-2.51591805579256,0.585910309521157,1700.76406005548
2.60371586394569,2.36904494383675,-3.733703390417,-2.69140574870167,0.5623827511436,1627.18857613002
2.61467486922957,2.61580339169049,-4.87899442901087,-3.45824266031153,0.566281691535041,1627.12768845702
2.46789979391295,2.06806446617151,-3.77416719436498,-2.77028701109053,0.565953743656469,1638.65239861811
2.05669414849955,2.24324574830735,-2.9280209790201,-2.97227716047233,0.567727758309871,1644.34246979997
2.18794037352422,2.26005692844392,-4.48685172161976,-2.95810116193607,0.560270604830777,1621.70996843057
2.5328251241806,2.29804585949739,-4.423284478771,-3.10197549537507,0.557344097790589,1612.97621845174
1.50860694095405,1.92860664976669,-2.95847736203848,-2.68662586945046,0.627333849073533,1788.77756103753
1.59692781859674,2.52721457857305,-2.8407112941122,-2.57357676376357,0.59540799329879,1720.84580560898
1.98171021005965,1.66459627466955,-3.37855060719134,-3.08644987296468,0.608091162525846,1726.61493020636
2.60147600927422,2.78672084537333,-3.50105115967567,-2.50597702531897,0.567166604116299,1647.40382997454
2.38504261703585,2.37234699982644,-2.92702129377816,-3.1329691908651,0.566877395040171,1652.28530282204
2.45227337522252,2.61788958236301,-3.88109652609307,-2.82391679427505,0.576125933714974,1656.63306945598
2.50203784355282,2.3699571042445,-2.3963350746681,-2.32697785516247,0.595503273626545,1709.33223600434
1.38953915000281,1.69027790519056,-3.26778168904596,-2.39424834535892,NA,NA
1.37603357097066,2.54617423052512,-3.25529001388427,-3.18322287224347,0.616095464951426,1768.46537135058
1.72621993036498,2.19998017656361,-3.00044792875091,-2.99990987220044,0.59853549829313,1740.31966195565
2.21318506012238,2.4135641229181,-3.48460083764954,-3.25144851979348,0.555869861903844,1608.01655973466
1.82426334965351,1.45426787384575,-2.4261887971705,-2.92423065546638,NA,NA
2.0735213416845,2.36900652564428,-3.30128242555527,-2.57989630695894,0.581592005696728,1669.18356939212
2.63728696374629,2.79256657832488,-3.10474981684134,-2.70701600089352,0.570021891691796,1650.22626882462
2.29223371984274,2.78451016555316,-4.1721750428194,-2.65596588118647,0.573231375218999,1647.05125149167
1.57171076765159,NA,-3.74819942885749,-2.37416549675528,0.620280393997839,1773.50718409417
2.48693835258333,1.93754274751973,-2.84535051659027,-2.44278092751826,0.597898656088347,1724.60366733308
2.15298835828461,1.74102444915992,-3.32996419984898,-2.84360226536543,0.589537191390589,1697.01118643008
2.05724341010105,2.48155947328153,-2.85973383557546,-3.1230226733999,0.572450273171667,1668.91712799306
2.54220201986842,2.75889033683765,-3.47473880363099,-2.3938915513675,0.54733140205141,1602.95617034763
2.14994105344589,2.37079051228959,-3.56867244049775,-2.65590126526342,0.56285324163399,1625.05092681188
2.39612533552773,1.6912981342179,-3.3686283017243,-2.9819369675871,0.579892180018684,1662.64296422827
2.47779064278153,1.43780896682419,-3.05661765155081,-3.02703373733624,0.596902018282829,1716.2772321551
1.40631180388661,2.70054163527267,-3.19542046734947,-2.35546641595712,0.595066906151729,1704.74346626377
2.12452752093531,1.94303593424203,-2.92188721699506,-2.70124825430322,0.594511496898747,1692.82941292881
2.06450071550525,2.36752587538115,-3.26791753173912,-3.28387835038234,0.559808508849096,1636.09041716793
1.95303643532728,1.5960742338876,-2.37150927782709,-2.88117410757228,NA,NA
2.25807167839861,2.47161010406524,-3.30300477631777,-3.26177609671697,0.567849502112241,1640.14631159544
1.93042368191197,2.70757068479205,-4.19321592257765,-3.20341362760062,0.571039788532286,1651.69645327694
1.72960002488541,2.79329494191063,-3.01325760464173,-3.36802772919096,0.567817692350057,1649.08234163931
1.91024392992294,1.6093701637073,-3.81858213645165,-2.98458451912143,0.606694612904659,1751.93682709184
2.30822689781422,2.68062043181686,-2.65151123659149,-2.76929324442817,0.585455691573961,1669.52222877903
2.23679570062664,2.53163430349631,-3.59524415123286,-2.6442222216645,0.567283701580273,1644.32709610775
1.79212576151704,2.48917891683541,-3.5632018524015,-2.56997789247542,0.587979654174911,1683.86007409779
1.67867342014727,2.15375121771308,-2.87498712903859,-3.22799697269286,0.584553547519648,1684.64210371991
2.30269387173604,1.44242813039467,-3.47597250843106,-2.41358649538337,0.604557439578703,1736.04744857869
2.38061273425921,2.25554237547833,-4.03803190281766,-3.23406287627757,0.559917989231897,1624.13286887537
2.11081119306497,2.54374674405631,-4.70432621256857,-2.61720375053956,0.579204323650499,1672.39482851699
1.81762283649653,2.33182621865515,-2.66430931044905,-2.83741525848968,0.590075440412332,1692.51261293412
2.31469074342617,2.7423752875179,-3.27875846689001,-2.83982063438888,0.570432215757528,1652.40792254911
2.52408175512295,2.31768290748977,-3.4785927531825,-3.25361889953119,0.572664313675572,1642.21006316314
2.52239993157714,2.57106111432457,-3.79877706668398,-2.88786109767823,0.560938787573201,1615.64034403805
2.20755204140991,2.7847428750003,-4.41500783038972,-2.86244474232244,0.580032928321976,1664.14284911325
2.10783221100922,2.60375045216638,-3.92036415864173,-3.13604971107517,0.558192515053854,1625.18027098489
1.35212531024581,2.3228912294368,-3.77050869876184,-2.87273115749817,0.595904048100782,1718.53942446693
2.29717713233003,1.68619536719717,-3.68076926754784,-3.0414977770832,0.602004495638639,1726.31632219886
2.39319588650932,1.7590538508355,-4.09996830712643,-2.721304519966,0.574691537390315,1653.01597083322
1.83722903558951,1.56232382597876,-4.56825212074957,-2.94133038115069,0.591635085131118,1696.34537129186
1.38168246691692,1.54121887213417,-4.05050074815668,-2.58600115844983,0.616275047887157,1776.14626422626
2.04142932172787,2.38471301595539,-2.80875995900634,-2.93138312620439,0.580052288492799,1665.33972276142
1.97211751191457,2.27348758427273,-2.71040739059827,-3.07803850192236,0.58916387901608,1685.61141221615
1.89217883678247,2.64787876100732,-3.48828994758058,-2.8459117959118,0.552706023430596,1570.01131225002
2.63817133814387,1.91065566717222,-3.11662724282846,-3.09377951880705,0.580516936415602,1656.15697498958
2.45626735988668,2.4590765825975,-2.96371635119975,-2.54189178918979,0.57179745394324,1640.019549774
2.29005271403793,2.57385296962442,-2.59383184880752,-2.40877366935133,0.577703139435023,1673.18888060769
2.05821663059628,2.63843221103017,-2.795586188442,-2.71778222537871,0.572252783520853,1651.3853142463
1.74510372292717,2.77497260974545,-3.85574089870916,-2.54531761069161,0.592271915276655,1692.06066042131
1.71060914153498,2.22962871218905,-3.22135718344348,-2.45209374251854,0.594734702379019,1700.41212020719
1.8439209727607,2.81904831941933,-2.50221239782075,-3.24792092959532,0.587380397527733,1709.087014943
2.10176809688697,2.61227033395305,-2.79523437596576,-2.6660089907625,0.586095871531908,1691.95791036225
1.87793765308332,2.17516193639624,-2.94134167641987,-2.60726180287272,0.611475132081227,1745.43977232519
2.56071220947252,2.21046124658342,-3.47243402574861,-2.55596772876528,0.557714500454589,1627.25373782968
2.36882575038981,2.21907478135556,-2.59332662728698,-2.33903144050512,0.58096866792754,1669.92883471128
1.69605814155597,2.62433383869143,-3.65233732858973,-2.40432251393772,0.590300197966136,1711.72193897047
2.27600526795871,2.49766382630563,-3.76224828648502,-3.32032908366787,0.566408082282302,1618.45296061385
2.19374765935227,1.79401685968753,-3.82893866854018,-3.15408897920894,0.56196768370683,1618.29572265237
1.77527693465247,1.95209334106077,-3.06795027903122,-2.54577471299227,0.6107116621096,1760.42470123339
1.99130322768673,2.41148827735576,-4.28978871930108,-2.63454089304382,0.587501791444487,1695.45594741368
2.1393018735008,2.1165256659623,-3.95251690919469,-2.3266426719956,0.588909986651775,1694.29660331547
1.92074140578992,2.51230216474228,-2.79604806053802,-3.14481798419448,0.589889258922114,1702.54234393662
2.11865209380191,2.37714027364826,-3.38774678292908,-3.33945038117788,0.574408822837618,1664.82805431789
1.39766988293784,2.27612792954277,-2.78139029811579,-2.63306382420009,NA,1797.99844863303
2.29437826436779,2.02943871733127,-4.25476864034515,-3.23725508177788,0.568884983633341,1646.18431885997
2.31591459821864,2.42160191407703,-3.9300275942749,-2.49735199553668,0.568998283560954,1638.56978202971
2.26056025918888,2.55260835081322,-3.29235725540763,-3.25770858830321,0.564395107921739,1618.93547924188
1.53749953966398,2.56931880289185,-3.66803043935491,-3.33181389730927,0.569985928733846,1650.1342169023
1.54859845641998,2.33592436772913,-3.75979746362305,-2.72317172919849,0.606476537106608,1744.25071337749
2.06476391525783,1.68001314922478,-3.40727109266599,-3.29015727297088,0.577420139740828,1671.32855249073
2.29924687506635,2.56040103463047,-4.40166899770714,-2.737357702238,0.564692774240547,1628.67024496218
2.56523968551388,2.55615907125216,-3.97222933209167,-2.98250915030282,0.572347389904257,1648.22042481312
2.31330247204063,2.50988341875688,-2.80051804531434,-2.93381585916911,0.57700654911433,1677.14117535533
2.54583776965534,1.56827891935813,-2.93803933254495,-2.56706487540767,0.595550233227639,1705.92233548975
