"log_N","log_k0","log_cooling_rate","log_c_repulsion","Holdout_MAE","NLL"
2.07944154167984,2.6883811987348,-2.48497444861931,NA,0.587728561711138,1698.3426994248
NA,2.64280943998753,NA,NA,NA,NA
2.30258509299405,NA,-2.34638209495937,NA,NA,NA
2.484906649788,NA,-4.79137255639102,NA,0.576900420683675,1671.15601834381
1.38629436111989,2.12259413833756,-3.64582749995949,NA,NA,NA
2.39789527279837,2.82346224780469,-3.17531378701076,NA,0.571426949514378,1657.2187463437
1.6094379124341,2.05360560451544,-2.57990269311704,NA,0.597738364161617,1723.03285091434
NA,NA,-2.7265000741459,-3.64989199530484,NA,NA
1.94591014905531,2.58242308526149,-4.13208437370636,-3.57023592898586,0.58568389198826,1693.24762795031
2.30258509299405,2.5032290686368,-2.40584966806839,-3.43758080313894,0.581817509564346,1683.56426181315
1.38629436111989,2.72199886801936,-2.53656241204973,-3.35780385883032,0.617057221046809,1769.53705375572
1.94591014905531,2.85603496628671,-2.89914407167355,-3.22972638476042,0.562485551380831,1634.16124408069
2.19722457733622,2.155818074607,-3.12438965393744,-3.15666929156154,0.576750424811354,1670.77584445078
1.38629436111989,1.30242224360007,-4.40099118878644,-3.09017261406071,0.610752298785292,1754.52189509992
2.19722457733622,2.39095979249412,-2.86509487312312,-2.99530072702237,0.576541182262144,1670.24534096245
1.6094379124341,2.2021721149671,-3.44488294793009,-2.96548181486573,0.608705528838876,1749.61417233356
2.39789527279837,1.70169020999375,-3.01202240620246,-2.87496163129464,0.601105788214909,1731.24607346534
2.30258509299405,NA,-2.4202447492871,-2.82675761433006,NA,NA
1.79175946922805,2.25509622918022,-3.26489589500049,-2.80444827930134,0.614675792954417,1763.88379583429
1.6094379124341,1.3753891164434,-3.31614567927457,-2.72912301758648,NA,NA
NA,1.83855237444445,-2.78737943409814,-2.6941185520037,NA,NA
2.484906649788,2.44125494928019,-2.30392151083312,-2.62998841005452,0.597655223714707,1722.82948470121
2.19722457733622,1.7186130179367,-3.60935140370783,-2.5803317377431,0.583186213922756,1686.99952412574
NA,2.62023477325984,-2.99047933959531,-2.5470098739288,NA,NA
2.484906649788,2.87496081167981,-3.95405546519233,-2.49134133711926,0.580506018269813,1680.26500641584
1.94591014905531,2.53853745855276,-3.84832190716922,-2.4810072101757,0.589971734933085,1703.91206749879
1.79175946922805,1.58897274631958,-2.6329990972846,-2.44458959700979,NA,NA
2.07944154167984,2.75598374774663,-2.4517075799874,-2.40500500190619,0.594953162311388,1716.20464359246
2.07944154167984,2.35903472662494,-2.7071421305355,-2.34755299222825,0.586665733433047,1695.6964751146
NA,1.96428150932297,NA,-2.31111223834546,NA,NA
1.68572065991536,2.1537545349923,-3.86661647626072,-2.68015154640454,0.608215761524065,1735.2822292954
1.98504834503679,2.57632083276154,-2.35181856698432,-2.62904290488873,0.599821419857923,1732.84700649989
2.01853173656806,2.33785279634657,-3.73481482852651,-2.8904377389447,0.558087431168911,1616.02537586334
1.99375689421893,1.90490188132696,-3.5633491602619,-2.63015494498733,0.5682928210045,1654.81812842075
1.51762519286857,2.80414837403486,-4.37736247668681,-3.02284745429088,0.607466403763546,1743.05091953918
1.9705088887952,2.41759712944107,-3.34506490397851,-3.30570776500643,0.572258346551589,1654.8044059804
1.39790242167923,2.18825588137959,-4.14743898874299,-2.75887745831874,0.589765161473106,1697.57448966366
1.83573254335933,2.45539855968508,-3.14412119585449,-2.8274375130856,0.594834473686993,1698.30783053818
2.36523458803199,2.27498966757555,-2.55360567169989,-2.99446630979797,0.594139181175382,1713.03054315098
2.48349606076966,2.66970468309705,-3.07044633683221,-2.79572005043686,0.535801142332033,1559.89713142846
1.6995951749036,2.45727196726796,-3.99750524382473,-2.89171732117851,0.598069811001984,1708.51501541558
1.54101218343996,2.37005764290276,-3.36475669782524,-3.04408346125254,0.574512485108801,1679.897752872
2.15174643527337,2.66598062082469,-3.10696387111765,-2.6912697050173,0.558444523974185,1623.61998411634
1.56408011196996,1.57748270294117,-2.81316223978116,-3.21312509139995,NA,NA
2.13816845020114,2.83944294462535,-3.09819864877799,-3.01167252052723,0.566453742095,1644.43906636994
1.92573481045434,2.02557981450441,-3.86286763972761,-2.61204209060869,0.583962683181431,1679.70294230343
1.94590422394879,2.19911110236144,-2.60150777887755,-2.85839136316655,0.614964115571757,1751.29289339536
1.84981886643517,2.62365684641898,-3.38309307001205,-2.41307521012951,0.577987782250731,1647.5753255232
2.41151197486259,2.52765368440443,-2.71203892021566,-2.53611893340613,0.564734113107479,1626.53304224923
2.00976434599853,2.70980051473246,-3.00190701526678,-3.22635758373859,0.57225582797849,1662.74283545769
2.48452541936975,2.19636793918716,-3.41393897255402,-3.15894434007301,0.566836054358592,1657.80555213518
1.99902712863914,2.66512252006908,-3.9709171485054,-2.90416155076584,0.600724615346749,1718.4834115698
2.01254565830909,1.99913976062637,-3.78735022103284,-2.52073878774664,0.579631557232434,1673.46988427071
2.47120737345377,2.02033432416661,-3.79182664235391,-2.55701238382619,0.575722240786528,1653.333959186
2.48053076059058,2.09966888665111,-4.31614751773191,-2.37212365218992,0.565572418030692,1633.17678221036
2.35322789611625,2.20912726525624,-3.87208088518036,-3.08495130568393,0.570034998450787,1646.86654687072
1.77241839823991,2.19911239697978,-3.82670686758353,-2.72019234370311,0.588232283970983,1692.62011061467
2.23858776842741,2.16458263861955,-4.00368548365545,-2.73789909299679,0.548041567398022,1587.39437807385
1.73419859470883,2.03503333456053,-3.59845969245996,-3.16940261669869,0.591289370836485,1697.83206077671
2.18867361467021,2.43807086268215,-2.46754500372968,-2.60494907079676,0.594275753998566,1714.5390751777
2.39537063761767,2.73003453914224,-3.25628722752032,-2.76702059584454,0.565592666983413,1633.22883823233
1.94720917935373,2.62164234332861,-3.52683611837556,-3.09749675958859,0.576659086946083,1670.54429449745
2.04552994068644,2.3873836983075,-3.29931326172255,-2.59846937420707,0.566823553187816,1628.51162675399
1.69642448113238,2.4937795220392,-3.50454497711637,-2.81907467372029,0.583427431664637,1689.91273614784
2.30251039887298,1.99609032947191,-3.64169184141291,-2.41553614641296,0.569195675361572,1651.49884056365
2.01305469079153,2.73758960608894,-3.79083092043771,-2.91887442689488,0.583056704593288,1678.59908437843
2.29902433750435,2.69974854187734,-3.2571099496538,-2.9696943801095,0.569527961937685,1653.48228159288
2.10835712039859,2.01048602289451,-2.90692205490164,-2.58475268243344,0.609348269788978,1753.5526685226
2.26948359902908,1.96806898371112,-3.6533357480709,-3.11150612143096,0.563339500395416,1643.09477253871
1.67174735742255,2.10995731122023,-3.38194510178321,-3.19405971833108,0.583041488767785,1685.48301475831
2.2619655137399,1.89443568143014,-3.35988974114215,-3.07792074021831,0.584249944672863,1679.26229377454
1.97663665615428,2.51870340421194,-2.90126713193541,-2.87755576346963,0.575074561464402,1674.5007693322
1.53953091209785,2.10503989848338,-3.9332530737281,-2.6919697185855,0.575681701012811,1674.90991285862
