"type","name","",""
"sera","DENV1/MYANMAR/61117/2005","4.47588927523981","-0.083701017919613"
"sera","DENV2/NICARAGUA/BIDV533/2005","1.89252126617198","-2.25325322533192"
"sera","DENV1/PUERTO_RICO/BIDV852/2006","4.27988884637353","-0.519729229260276"
"sera","DENV2/NICARAGUA/BIDV571/2006","1.89890935372651","-2.78379349628267"
"sera","DENV2/VIETNAM/BIDV735/2006","0.65560924225677","-2.93728185851296"
"sera","DENV3/PUERTO_RICO/429965/2006","0.501894518578722","1.94846341218229"
"sera","DENV3/VIETNAM/BIDV1329/2006","0.273054233776562","2.37931045945106"
"sera","DENV3/VIETNAM/BIDV1817/2007","0.483527744014903","1.9608593062624"
"sera","DENV1/VIETNAM/BIDV1937/2008","4.22169609966056","0.165332524727056"
"sera","DENV2/MALAYSIA/DKD811/2008","1.27161414252005","-1.70372237236177"
"sera","DENV3/MYANMAR/80931/2008","0.559047484788161","0.562805061250775"
"sera","DENV4/MYANMAR/81087/2008","-0.175900624056744","0.0253648433815394"
"sera","DENV2/CAMBODIA/D2T0601085/2009","1.56342047788104","-1.29036313241174"
"sera","DENV3/NICARAGUA/BIDV4753/2009","0.766142310430754","0.318740787388756"
"sera","DENV1/BOLIVIA/FSB3363/2010","2.66542480876866","-0.452459947473662"
"sera","DENV4/CAMBODIA/NA/2010","0.567979201236288","-0.0186274426268016"
"sera","DENV3/CAMBODIA/AC23/2011","0.613805445622771","1.5944813547054"
"sera","DENV4/CAMBODIA/AC33/2011","0.069746497825238","-0.170149895723859"
"sera","DENV4/BRAZIL/NA/2012","0.378832259878742","0.256934273230722"
