"type","name","","","",""
"antigen","A/Netherlands/241/1982","0.254997285962887","-4.65898813381533","-1.82310071248069","-3.2098878689188"
"antigen","A/Philipdarkgreens/2/1982","-0.11862980598227","-5.41477283890748","-3.38153795424638","-3.28829329572554"
"antigen","A/Oslo/13676/1983","-1.48083163316425","-4.03832448495169","-1.6987365824884","-4.73677218634631"
"antigen","A/Caen/1/1984","-1.82040100598803","-4.09418897039698","-2.35771374286218","-1.52420425051422"
"antigen","A/Guildford/V728/1985","-0.451153819516382","-2.37200190941624","-2.86444093559579","-1.92936357781396"
"antigen","A/Netherlands/330/1985","-0.310797511725396","-3.933821441352","-2.11160567872432","-2.33793469202219"
"antigen","A/Netherlands/333/1985","-2.20372302419341","-3.4586084342556","-1.87657734351412","-1.83739500219437"
"antigen","A/Stockholm/10/1985","-0.55772029767314","-3.0917663652811","-1.89054541790755","-2.52796421886544"
"antigen","A/Wellington/4/1985","-0.708218612006989","-2.48640114765995","-2.59241217922179","-2.59768089731057"
"antigen","A/Colorado/2/1986","-0.201653434552368","-2.90666518663839","-1.92840593759448","-2.72403930962393"
"antigen","A/Leningrad/360/1986","-0.583031889614793","-3.53887108857767","-4.71330857466125","-2.10376391721994"
"antigen","A/Shanghai/11/1987","-4.06243516816309","0.258023460214633","-4.58849631282807","-1.7047419448955"
"antigen","A/Sichuan/2/1987","-3.265644323594","-1.37755470937348","-3.87543015198371","-1.21092045862228"
"antigen","A/Victoria/7/1987","-0.630455217603191","0.0162695087500889","-2.82560126661845","-1.74591216723467"
"antigen","A/Atlanta/3572/1988","-2.83568255396401","-1.10750522495128","-2.14952637671746","-2.3915990557128"
"antigen","A/ChristChurch/2/1988","0.233661330586535","-1.74120953595478","-2.22788832239505","-2.50649999115395"
"antigen","A/England/427/1988","-3.22846547998639","-1.17821291246632","-2.53425142033152","-1.52091581365649"
"antigen","A/Netherlands/450/1988","-3.33368686130181","-0.0394623029564996","-1.689792695055","-2.42701027454112"
"antigen","A/Oklahoma/5/1988","-0.944162969534214","-0.484639694548789","-4.49623095438721","-1.75456684326499"
"antigen","A/Stockholm/12/1988","-3.2934479419147","-0.289537011886512","-1.91945583454558","-2.29674123251004"
"antigen","A/Victoria/1/1988","-1.09962102553693","-1.1013567567831","-4.12012739344522","-1.71682057391931"
"antigen","A/Atlanta/211/1989","-1.93678782394374","0.266603290729937","-2.21253876099285","-2.15381641372726"
"antigen","A/Beijing/352/1989","-2.03078272160189","2.86326771457071","-0.977176810277165","-1.33042180902522"
"antigen","A/Beijing/353/1989","-1.20194621345167","2.9958771060133","-3.68856056012412","-3.46061091742746"
"antigen","A/Eindhoven/3447/1989","-3.5001241791819","-0.564542235000337","-1.61222768411249","-2.22485597318101"
"antigen","A/England/138/1989","-3.20375339793881","-0.377874015835551","-1.84824484786469","-2.11836513653295"
"antigen","A/Geneva/5007/1989","-3.25349672920636","-0.712292761109874","-1.5607485317361","-2.31909814865678"
"antigen","A/Guizhou/54/1989","-4.34306435006042","-0.826657923249418","-1.23575007445292","0.231160513644723"
"antigen","A/HongKong/1/1989","-3.11628666896422","-0.460798520962205","-1.61983155475599","-2.46631764496165"
"antigen","A/Netherlands/620/1989","-3.49047596563491","0.52993307467482","-1.64758882284172","-2.06691134314156"
"antigen","A/Netherlands/650/1989","-4.71756066752414","-0.781367507702545","-0.693500717036886","-2.10214080177153"
"antigen","A/Netherlands/738/1989","-5.05568945997607","-1.78347928411731","-0.304852637783393","-1.86461172857556"
"antigen","A/Singapore/34/1989","-3.48215067285938","-0.852225022666129","0.0483594371913857","-2.23584605959543"
"antigen","A/Singapore/35/1989","-3.12501699760762","-0.106289680857343","-0.890872105126985","-2.7410888057983"
"antigen","A/Singapore/36/1989","-2.90072796837289","-0.537251163941704","-0.301313771279813","-0.570236132433052"
"antigen","A/Singapore/40/1989","-2.42107700437532","0.771460020844279","-1.81799949434619","-1.4365682451405"
"antigen","A/Singapore/53/1989","-2.99251196170593","-0.509174561046634","-1.93901809964328","-1.75007012335067"
"antigen","A/Victoria/1/1989","-4.85529559111422","-3.32013706019513","-1.39434845330251","-0.250651367792471"
"antigen","A/Waikato/1/1989","-3.43318005223702","-0.513129496205193","-0.870705399828595","-2.27600666263109"
"antigen","A/Wellington/5/1989","-3.76526083228636","-0.426499470879331","-3.34813883179397","-1.28318748392491"
"antigen","A/Memphis/2/1990","-3.6959593330171","-0.469718505191708","-1.71948698203564","-2.21369210873431"
"antigen","A/Memphis/5/1990","-2.06980789088604","-0.676890686443549","-1.49847281101145","-2.2021973052396"
"antigen","A/Seoul/1/1990","-3.13509169787235","-0.704805185810778","-1.69594040805722","-2.36035100845581"
"antigen","A/Shanghai/24/1990","-2.33054467888804","0.738192958048531","-3.80187343841428","1.12753260909972"
"antigen","A/Victoria/2/1990","-1.29522613525559","2.51129138002142","-1.88019273022563","-2.98983206063677"
"antigen","A/Wellington/3/1990","-0.954238140653425","2.40798179448268","-2.66337652693125","-1.90860252843448"
"antigen","A/Lyon/1149/1991","-0.665424729320231","3.33687935850468","-0.0183877974202026","-2.30486724217236"
"antigen","A/Lyon/1182/1991","-0.581580582522371","3.26579091057704","-0.646506768191934","-2.43681686329069"
"antigen","A/Lyon/24222/1991","-1.23586568353859","2.77030831516248","-0.920413234260326","-2.31912553021418"
"antigen","A/Madrid/G12/1991","-1.24961128245475","2.24976149183482","-1.47042483917736","-3.79096189025671"
"antigen","A/Netherlands/816/1991","-0.991784491635719","2.22458184974445","-1.76883877686922","-3.98448134590536"
"antigen","A/Netherlands/891/1991","-1.46016244193965","2.31635111914125","-0.920943961368832","-3.31540730787834"
"antigen","A/Stockholm/20/1991","-1.18764512574861","2.7963180112742","-1.94322286406288","-3.62747498718101"
"antigen","A/Beijing/32/1992","-1.03796212441949","2.19247312102533","-3.66259300018784","2.87195549988737"
"antigen","A/Madrid/G58/1992","0.0318401564946531","1.88084342805239","-1.13810442920104","-2.68293986758387"
"antigen","A/Netherlands/823/1992","-1.18383025297883","3.0700873417563","-0.201917803010245","-3.39023817451267"
"antigen","A/Netherlands/935/1992","-1.4912884205777","2.0891663652995","-1.02683921992229","-3.04740872305426"
"antigen","A/Netherlands/938/1992","-1.63301766159586","0.57100858316736","-2.35721156850564","1.41853448122129"
"antigen","A/Nijmegen/3126/1992","-0.972461312063788","3.05084041325958","-1.17851649554811","-3.58806099192894"
"antigen","A/Nijmegen/3129/1992","-1.33454202126113","2.39357449249474","-1.04812887158265","-3.46062457503212"
"antigen","A/Oviedo/31/1992","-1.49684445243719","1.61387503817499","-1.19031001173008","-3.25195342934425"
"antigen","A/Paris/320/1992","-1.26145921932501","2.6307453614014","-1.01251128725325","-3.63548421409564"
"antigen","A/Paris/325/1992","-1.30521577931827","2.96766432579112","-1.45418869798663","-3.58421888169077"
"antigen","A/Paris/407/1992","-0.693347249546142","2.62433340513274","-2.25966338054345","-4.28076877318785"
"antigen","A/Paris/424/1992","-0.144324983216049","3.0515682053509","-1.64948385950189","-3.61497770924053"
"antigen","A/Paris/457/1992","-2.0934188744178","2.36656232749368","-2.09719733074891","-5.0008033031868"
"antigen","A/Paris/467/1992","-1.10434294547909","1.65455742955507","-1.35404917925432","-4.02043871883856"
"antigen","A/Paris/490/1992","-1.37842778898897","3.10066564511239","-0.553308910368931","-3.2114907536258"
"antigen","A/Paris/512/1992","-0.54630796342978","3.28006140195152","-2.38003163350638","-4.74671536480418"
"antigen","A/Paris/548/1992","-1.31379055854866","3.39761182661328","-2.64523508198283","-4.73479044951466"
"antigen","A/Paris/564/1992","-0.336766071796957","3.10215918916422","-0.404299966903575","-2.56004863463873"
"antigen","A/Paris/583/1992","-0.956918088316818","2.64068876392003","-1.70813809815856","-4.51740888181868"
"antigen","A/Paris/597/1992","-0.186574989523742","4.12540324421805","-1.26570293778617","-3.17114606265796"
"antigen","A/Paris/614/1992","-0.142533293807808","1.96335048382101","-1.98882182892492","-3.83655573829102"
"antigen","A/Sendai/C273/1992","1.65262213434878","2.61121731359905","-2.63926605825251","5.31056245620636"
"antigen","A/SouthAustralia/23/1992","-1.2874965750774","3.21488843470612","-3.17381125869381","-3.99666114859006"
"antigen","A/SouthAustralia/27/1992","-2.30047684241113","3.53044935723248","1.14260855581686","-2.92883837567842"
"antigen","A/SouthAustralia/8/1992","-0.175197695534687","3.36321779575455","-2.65704770993278","-3.8260067083155"
"antigen","A/Stockholm/12/1992","-0.131096359486287","0.91359533264759","-0.798168959577461","2.8604318114308"
"antigen","A/Stockholm/13/1992","-1.96606104798274","2.41194581704667","-2.59483078324173","-2.76754565710591"
"antigen","A/Stockholm/7/1992","-1.33959905149271","2.03256085254471","-2.02509992385162","-5.10068978668207"
"antigen","A/Stockholm/8/1992","-1.69016982703584","3.16496270450189","0.49874870029657","-2.86045812503581"
"antigen","A/Tilburg/5957/1992","-0.877199704194937","2.16256071964227","-1.23759891616247","-3.26754027473646"
"antigen","A/Umea/2000/1992","-1.47120048988924","3.43179465201824","-1.52583259543767","-2.52151829628433"
"antigen","A/Victoria/33/1992","-1.74468366813735","2.0054354568761","-1.21702405950242","-3.04230760332889"
"antigen","A/Akita/4/1993","0.37567055853644","2.69452832052822","-1.60187990271427","5.39641923669759"
"antigen","A/Guangdong/25/1993","-1.14480233514368","3.45993146788114","1.08849208850221","5.04801289426774"
"antigen","A/Lyon/672/1993","1.00221751472196","3.70006964729441","-1.32332498210129","3.67402134779362"
"antigen","A/Madrid/G102/1993","0.311969271269964","3.09131071298964","-1.26470720293795","3.41937333684023"
"antigen","A/Madrid/G109/1993","-0.755434125986854","1.67317741322908","0.86364422964695","2.75779685407829"
"antigen","A/Madrid/G122/1993","-0.405332492667216","1.89202281850755","0.971967758918878","3.18384075214428"
"antigen","A/Madrid/G130/1993","0.595680126978456","0.0567680339150081","-1.87932341104362","2.73484841145922"
"antigen","A/Madrid/G252/1993","0.233789811528737","3.87957368365672","3.09653148283396","1.89930759035823"
"antigen","A/Netherlands/101/1993","0.915276165584174","-1.18015270660428","-1.31331423164476","1.51161744062857"
"antigen","A/Netherlands/115/1993","0.86522947712346","-0.491141891901362","-1.21715771323218","2.19772381913898"
"antigen","A/Netherlands/126/1993","0.838616339770694","-1.46317902341277","-1.4602752791781","1.73015365439245"
"antigen","A/Netherlands/241/1993","0.133018654389652","3.48409678962949","0.303527336941949","3.75085024885554"
"antigen","A/Netherlands/3/1993","-0.972022534864561","1.45846890250101","0.0169438320842089","1.90457840524743"
"antigen","A/Netherlands/371/1993","-1.8368693465271","1.1852250206234","2.21377168691799","3.03570002319137"
"antigen","A/Oslo/2352/1993","0.793663003093586","2.64272297076226","-2.1196945407612","4.39671308076017"
"antigen","A/Shandong/9/1993","1.25241988612245","2.77631179503087","-2.1765480691279","4.73420754615734"
"antigen","A/Shiga/6/1993","1.46309370638201","2.17516454571492","-0.976979799607807","5.33121670621232"
"antigen","A/Stockholm/20/1993","-0.34916912523759","2.50719755210661","0.940101183458317","2.822780885745"
"antigen","A/Yamagata/56/1993","1.7445883749753","2.82463880014767","-1.44418151133394","5.2475398430095"
"antigen","A/Yamagata/61/1993","1.9411149617118","1.90858912706788","-2.88310677615784","5.62541159589848"
"antigen","A/Yamagata/62/1993","2.51830989360504","2.24797615222537","-1.59589808221315","5.1160756086179"
"antigen","A/England/7/1994","0.932840423403721","3.77143474176081","3.20202132913912","2.44924024749422"
"antigen","A/HongKong/1/1994","-0.457905389856789","1.84075910120543","1.36476063929425","2.57702537508744"
"antigen","A/HongKong/2/1994","-1.07693145190496","1.70770522021337","1.13823727030262","1.99211872981589"
"antigen","A/HongKong/55/1994","0.316158956473318","3.00719415811832","1.34797513959326","3.12611895380956"
"antigen","A/HongKong/56/1994","-0.216442139080447","2.27265982950818","1.35059314405897","3.16426350309786"
"antigen","A/Johannesburg/33/1994","-0.939950763086724","5.06928006638674","0.755798407142322","5.15921486577018"
"antigen","A/Johannesburg/47/1994","-1.9947715654226","3.87501326832584","-0.123077380986597","4.34176850182907"
"antigen","A/Netherlands/18/1994","-0.187036145293215","1.04476893586111","1.7546102520805","2.95690308867133"
"antigen","A/SouthAustralia/15/1994","-0.0156067467585121","2.13613751443676","1.13368232954215","3.21643990004014"
"antigen","A/SouthAustralia/25/1994","-0.236578700270085","2.01719070836058","1.28634777655712","3.32915372565771"
"antigen","A/Finland/338/1995","0.750205033150361","3.56886373160603","2.43036350819681","1.63834911363855"
"antigen","A/Finland/339/1995","0.800494757047387","4.63107781571729","3.63513986983457","2.98958381395383"
"antigen","A/Finland/381/1995","0.977580719052039","4.50051974845271","3.30737949561304","3.09898521616039"
"antigen","A/Geneva/AI9509/1995","-0.472049908381899","5.72063831930828","0.377440318126365","3.08079706411716"
"antigen","A/HongKong/3/1995","0.387804112092038","2.90727784382729","0.0438097617237352","3.47870606131929"
"antigen","A/HongKong/32/1995","-0.246833759902969","3.25253163455011","0.7070498375181","3.79723376738301"
"antigen","A/HongKong/38/1995","0.283636431454673","3.37287494274123","0.730906432101898","3.03965488278887"
"antigen","A/HongKong/49/1995","1.18344119953867","3.60511030613399","2.73605590704868","2.58179942357147"
"antigen","A/HongKong/55/1995","1.99743138667573","2.64994933756961","0.435506484359057","1.99928915827663"
"antigen","A/Lyon/2279/1995","1.58886424887752","4.16794148975929","1.03798251313933","2.05639086335176"
"antigen","A/Nanchang/933/1995","2.49517187413612","2.17483952119076","0.724519385112281","1.65388646007548"
"antigen","A/Netherlands/1/1995","-0.174739692218119","3.79850049745671","0.960944256469963","4.44472616217909"
"antigen","A/Netherlands/271/1995","1.90048900619561","3.86515674694622","3.74681372203946","2.30546125935559"
"antigen","A/Victoria/75/1995","-0.51018735604408","3.38066485057572","0.795627882805818","2.75379755838822"
"antigen","A/Wuhan/359/1995","3.20444806261803","2.28554506398644","0.192885069279775","1.45505009924707"
"antigen","A/Brisbane/8/1996","3.30504430119931","4.66414917896712","-0.218887563644593","1.20856267849107"
"antigen","A/Geneva/3958/1996","3.08004441190934","3.04883502372454","1.12594268842992","1.97333104033111"
"antigen","A/HongKong/20/1996","2.97847868872699","3.58034294167683","0.985521643001194","1.57222335489656"
"antigen","A/HongKong/357/1996","2.00449285033714","3.67271850998866","1.28824035545146","1.63660188924693"
"antigen","A/HongKong/358/1996","2.82779748409553","4.6235236803139","0.4677434381646","0.940769301298108"
"antigen","A/HongKong/42/1996","0.34329348851036","5.09791166561369","0.377266227970471","3.73132357060037"
"antigen","A/HongKong/434/1996","-2.25917597588433","4.07942689890788","1.81544028088615","4.31738410302839"
"antigen","A/Lyon/1781/1996","3.09955111298466","3.30162376865609","0.467709533108907","2.49850364050471"
"antigen","A/Netherlands/91/1996","-0.992133265717634","4.28796272755497","0.367028544540039","3.41478155342784"
"antigen","A/Singapore/1/1996","2.86942921093463","2.65429488134301","-0.0246906407320799","1.78760014868899"
"antigen","A/Auckland/10/1997","6.47234398878989","5.8636947997216","0.870100547135208","0.55068429181711"
"antigen","A/HongKong/1/1997","3.09314562941197","2.98646477883799","0.48897603179799","1.07002365705575"
"antigen","A/HongKong/280/1997","3.66929115912769","3.68319669557761","1.22990813421947","0.73363596360971"
"antigen","A/Johannesburg/10/1997","2.43085787905219","2.84695402562206","0.0720429022256173","0.544255212330379"
"antigen","A/Netherlands/300/1997","5.98936421236126","5.92447694925245","0.993857224000026","0.557354792212515"
"antigen","A/Nice/491/1997","3.28250796767772","3.51148512356088","0.152281964702456","0.827187829708318"
"antigen","A/Oslo/21/1997","2.55947488686095","2.32611977949693","0.979628426656476","1.28783586131373"
"antigen","A/Oslo/244/1997","3.0489886254707","3.33573645322385","0.217932214365214","1.86984060558732"
"antigen","A/Sydney/5/1997","6.73568413446625","6.49826815542565","1.17601977583811","0.795842704229584"
"antigen","A/Netherlands/414/1998","5.3781963289293","5.46746997817108","1.05755478931373","1.66400542149916"
"antigen","A/Netherlands/427/1998","6.08752961002061","6.89738600789376","1.05110288918364","0.389348261385576"
"antigen","A/Netherlands/462/1998","5.91392027131177","5.59982074690314","1.15936001129511","1.78245088847541"
"antigen","A/Netherlands/5/1998","2.81397383574181","1.7514890106408","1.04320255359401","1.76282734462285"
"antigen","A/Moscow/10/1999","7.53162670104942","5.18172317743404","-0.0757262387871735","1.93211740017555"
"antigen","A/Netherlands/301/1999","6.6103833626489","5.9273623018617","1.38063509065479","2.07993205644892"
"antigen","A/Panama/2007/1999","6.51045885072827","6.15282808201609","0.971060236059334","2.07311454696836"
"antigen","A/Netherlands/3/2000","6.23542060341285","6.02347034637947","-0.150172761405023","3.27890086593061"
"antigen","A/Netherlands/118/2001","6.7170961901559","6.69111781660992","1.28829054363077","1.86553852662729"
"antigen","A/Netherlands/124/2001","5.03996162216055","6.90267247747232","1.32878878029505","2.09403989249035"
"antigen","A/Netherlands/126/2001","7.24399947118404","6.2285201001783","0.689428566819927","3.08055141550594"
"antigen","A/Fujian/411/2002","6.41325481345749","10.6946788933846","1.87863066317216","1.20162565969075"
"antigen","A/Netherlands/1/2002","4.29283104219825","7.36439570226609","0.422012731804209","2.62912048437105"
"antigen","A/Finland/170/2003","5.70064787914798","9.20253236889934","1.77814521179838","1.59148349908527"
"antigen","A/Netherlands/22/2003","3.92294520407595","9.62026951080364","2.07377188030547","1.50836074928392"
"sera","A/HongKong/1/1968","-0.0970246197038009","-10.5907739241757","5.4904848802703","0.857599477503214"
"sera","A/HongKong/107/1971","NaN","NaN","NaN","NaN"
"sera","A/Bilthoven/21793/1972","0.286398720013822","-7.68920752440769","5.77813268722683","-0.870680541032738"
"sera","A/England/42/1972","0.747225022668484","-7.97912344762552","4.85660995520234","1.21160429116709"
"sera","A/PortChalmers/1/1973","0.164691390284495","-6.25178719306087","5.27964011738158","-0.8694981963942"
"sera","A/Bilthoven/5930/1974","0.195036068364069","-6.78975535823325","4.86531089177344","-1.62961707424979"
"sera","A/Scotland/840/1974","-1.69356338705444","-5.46613793869777","5.70920186851812","0.492896048878456"
"sera","A/Victoria/3/1975","1.72845018510902","-4.92937607364014","2.88364409308353","-1.40398325129931"
"sera","A/Amsterdam/1609/1977","1.63220911344034","-4.41198605531189","0.294136793434616","-0.381324342727883"
"sera","A/Texas/1/1977","-1.94443434512231","-6.13065157416903","0.120798696912901","-5.30564619079629"
"sera","A/Bilthoven/2461/1978","-0.104685212108871","-6.30183317256511","-2.47726905331471","-3.48922412879069"
"sera","A/Bangkok/1/1979","-1.51675533362626","-4.8403235074521","-2.01365342728936","-5.8211891248663"
"sera","A/Bangkok/2/1979","-0.859203167905533","-3.94571978621904","-1.41178557375057","-4.01841989574764"
"sera","A/England/496/1980","-1.37961212982477","-4.80377649616482","-1.94659097998047","-5.63246467626651"
"sera","A/Netherlands/209/1980","1.29561996462336","-6.11671651151317","-2.32561960914357","-3.34201698149654"
"sera","A/Rotterdam/577/1980","0.562269099067801","-6.74020877839324","-3.42107228057645","-4.34419457959677"
"sera","A/Netherlands/233/1982","0.922276733147898","-5.98555669610696","-1.89206763380575","-3.45772051769225"
"sera","A/Netherlands/241/1982","0.402184462045021","-5.18245366006598","-1.91852996153931","-3.09729084637156"
"sera","A/Philipdarkgreens/2/1982","-0.0419368894004217","-4.96084315435918","-1.78004551800133","-5.32387121145368"
"sera","A/Caen/1/1984","-2.06908791016743","-3.88729895977243","-2.22310209478864","-2.27438560036869"
"sera","A/Christchurch/4/1985","-0.21309238711035","-4.1420375074797","-1.9037019623497","-3.03111416151431"
"sera","A/Netherlands/330/1985","-1.13728931106516","-3.3125341771125","-1.95041218758064","-2.41622816317023"
"sera","A/Netherlands/333/1985","-1.05237975034252","-4.09856992894158","-2.29912082118453","-2.38403344035644"
"sera","A/Stockholm/10/1985","-0.897685549497068","-2.14705589358159","-1.64826733096173","-2.9513883795874"
"sera","A/Wellington/4/1985","-1.7235112451636","-2.10071497830197","-1.59789574749289","-2.87187103004787"
"sera","A/Colorado/2/1986","-0.904124607822933","-1.75501593578535","-1.5080554769705","-2.98369783344023"
"sera","A/Leningrad/360/1986","-0.29100760694713","-2.79487965370119","-2.08041023750849","-3.02753217274829"
"sera","A/Shanghai/11/1987","-4.28685781591769","-1.39766267871679","-2.11643844198169","-1.30973625913858"
"sera","A/Sichuan/2/1987","-4.27559890804767","-0.717126230363887","-2.96754884069647","-1.84571538229425"
"sera","A/Victoria/7/1987","-1.74817299554589","0.285852959674757","-2.71322273287737","-2.27269713264354"
"sera","A/Netherlands/450/1988","-3.16260437642688","-0.921696675359458","-2.62304438799551","-2.97688738368751"
"sera","A/Beijing/353/1989","-1.19457392260219","2.26718065026562","-1.18709395734058","-2.12504925189848"
"sera","A/Guizhou/54/1989","-4.72035099482812","0.210654807601874","-0.944228391690714","-2.37858287127104"
"sera","A/Netherlands/620/1989","-2.4546186042039","0.0311022305027089","-1.22179486079658","-2.64948036842319"
"sera","A/HongKong/34/1990","-2.06824410767034","1.73257895298347","-3.67400912257858","2.06225968621051"
"sera","A/Victoria/2/1990","-2.11515263177322","3.23383815635682","-1.26465521814262","-4.13867980310443"
"sera","A/Lyon/1149/1991","-0.980494276610905","3.20821466932241","-0.576200244655982","-1.9582388549959"
"sera","A/Beijing/32/1992","0.303665522212498","1.85066227905627","-1.06602689426845","2.63035610513658"
"sera","A/Guangdong/25/1993","-1.9999218693633","2.32269627603127","2.52086689647301","4.39351681561546"
"sera","A/Madrid/G252/1993","-0.525420614840631","3.90102916817891","1.39417245898015","3.00490190118431"
"sera","A/Oslo/2352/1993","0.264716707390779","3.19455031673161","-0.416293267705996","3.69342408075517"
"sera","A/Shandong/9/1993","0.211845666379992","1.94922870658448","-0.334409701129621","3.20220992730668"
"sera","A/Johannesburg/33/1994","-0.479317642291337","2.00623198853949","2.05209458037356","5.25987225140436"
"sera","A/Netherlands/18/1994","1.39429343337708","3.39393035166376","3.82103330884235","1.89707722822183"
"sera","PR/413/1994","-0.375048389830671","3.63167646530195","1.12189077064255","3.13370930559851"
"sera","A/Finland/338/1995","0.966239358299343","1.39918115188831","1.60729738466204","4.35299691196925"
"sera","A/Geneva/AI9509/1995","0.431034431164212","3.89707491743893","1.10037737456512","3.23970729167017"
"sera","A/Lyon/2279/1995","1.44577265011507","3.07706700479383","3.31691810318918","3.10405024223823"
"sera","A/Nanchang/933/1995","4.11641463680558","3.66383068309657","0.986906861340226","2.44575082705091"
