"type","name","",""
"antigen","330_16_H2","-1.36929199627433","-2.95983622073606"
"antigen","3301_V1_C24","-0.757812613787586","-1.68583459390914"
"antigen","346_F4_D2_12","1.34276578719715","-0.603967457808134"
"antigen","3637_V5_C3","-1.56083410885984","4.69353324841183"
"antigen","3873_V1_C24","-0.570031729776644","-2.1749987307229"
"antigen","3988_25","-0.700237859936191","-0.064855039839733"
"antigen","45_01DG5","-0.161542480686558","0.0502339248994532"
"antigen","451_AT_SGA5","0.992968292717126","1.11761759050479"
"antigen","451_TF_SGA2","-0.552322613090518","-0.710313285893672"
"antigen","541_F1_A7_2","-1.66663937115046","0.395999804947222"
"antigen","556_F2_3_25","0.566253290972091","-2.38302876028196"
"antigen","569_F1_37_10","-2.46611727496712","-2.18112213280875"
