"type","name","","","",""
"sera","A/Netherlands/47/1995","3.81760152140545","0.478000988673995","-0.873032325597808","4.89334574237972"
"sera","A/Wuhan/359/1995","1.20532321105426","-1.03115307342239","-0.289459820469538","5.54660610767859"
"sera","A/Brisbane/8/1996","1.73641599579734","-0.822737600890521","-0.97601135171437","5.34546857771027"
"sera","A/Netherlands/172/1996","2.02782672546039","0.18618094704004","-1.0310452564441","6.16593914460698"
"sera","A/Singapore/1/1996","1.21557233495089","-1.84929993615405","-1.32995441172395","4.4580715053592"
"sera","A/Auckland/10/1997","0.0736825211883167","-0.772071854141661","-0.772330934375826","9.06135299881164"
"sera","A/Netherlands/286/1997","1.61651637447178","-0.69979737403812","-0.304237413134739","5.608710333656"
"sera","A/Sydney/5/1997","-0.825381894002706","-1.6200323089502","-1.18882907379685","9.30823048101455"
"sera","A/Netherlands/5/1998","1.51385382058037","-2.07459574914709","-1.33234274948472","5.15946614836592"
"sera","A/Moscow/10/1999","0.383083725232276","-0.956046555863006","-1.37007676704983","10.4706662192923"
"sera","A/Panama/2007/1999","-0.0343316796574778","-1.11333066238668","-1.42302844649807","10.8931060010914"
"sera","A/Netherlands/118/2001","0.336404682650251","-1.58326927619415","-0.82045998923495","10.1618183577023"
"sera","A/Netherlands/124/2001","0.126213209813573","-1.30773975756345","-1.20402388732539","11.0484637700568"
"sera","A/Netherlands/126/2001","0.76432788917885","-1.65148999078819","-0.964421230541229","10.142634827865"
"sera","A/Fujian/411/2002","0.833408032681945","2.55329433151947","-1.61928966838965","12.9353075730425"
"sera","A/Netherlands/1/2002","1.06695394318061","-1.29305485843237","-0.590906094849853","10.0974064560393"
"sera","A/Netherlands/22/2003","0.703716237096518","1.58848393651425","-1.42422255850945","12.2924155990423"
"sera","A/Netherlands/88/2003","0.51636566523163","-0.16605843776379","-0.966425054732362","10.6447528735566"
