V1,V2,V3,V4,V5,name,antigen,antiserum,year,cluster,color
9.680875519,11.46458691,10.61428027,8.428593597,9.661460143,A/Panama/2007/1999,FALSE,TRUE,1999,SY97,lightblue
8.02753202,11.60820124,10.49378756,8.886994379,7.828217462,A/Moscow/10/1999,TRUE,FALSE,1999,SY97,lightblue
9.305025941,10.54494442,10.5878481,8.325360855,8.983320309,A/Netherlands/301/1999,TRUE,FALSE,1999,SY97,lightblue
9.029028495,10.78076936,10.16357433,8.438340494,9.118734138,A/Panama/2007/1999,TRUE,FALSE,1999,SY97,lightblue
8.102061111,11.26037041,8.807181405,8.00489005,10.99263808,A/Netherlands/3/2000,TRUE,FALSE,2000,SY97,lightblue
8.967162689,10.98579836,10.30161229,8.509216225,9.063571689,A/Netherlands/118/2001,FALSE,TRUE,2001,SY97,lightblue
9.638851014,11.46022862,10.46707908,8.870902961,9.408330692,A/Netherlands/124/2001,FALSE,TRUE,2001,SY97,lightblue
9.23132731,10.60425806,10.31913169,8.585402381,8.965305978,A/Netherlands/126/2001,FALSE,TRUE,2001,SY97,lightblue
9.48520746,11.10936514,10.39062636,8.549762557,9.371870846,A/Netherlands/118/2001,TRUE,FALSE,2001,SY97,lightblue
9.317559552,10.19450791,9.327228438,8.661623572,10.18398431,A/Netherlands/124/2001,TRUE,FALSE,2001,SY97,lightblue
8.925371154,10.59909933,9.825049054,9.666167391,8.979582549,A/Netherlands/126/2001,TRUE,FALSE,2001,SY97,lightblue
11.8609844,10.90029839,8.895040286,10.1299085,12.60011041,A/Fujian/411/2002,FALSE,TRUE,2002,SY97,lightblue
9.288827559,10.34636505,9.713287595,8.498229721,9.111614538,A/Netherlands/1/2002,FALSE,TRUE,2002,SY97,lightblue
11.55025901,11.78279752,9.497779889,9.844656406,12.22673019,A/Fujian/411/2002,TRUE,FALSE,2002,SY97,lightblue
9.086013168,9.857729086,8.597911076,8.852130145,11.06788068,A/Netherlands/1/2002,TRUE,FALSE,2002,SY97,lightblue
11.29967326,10.97732741,9.245024836,9.942376044,11.66795328,A/Netherlands/22/2003,FALSE,TRUE,2003,FU02,orange
10.8627158,11.07171744,9.539992116,9.493620725,11.29204754,A/Finland/170/2003,TRUE,FALSE,2003,FU02,orange
10.95515088,9.888843395,8.37422821,9.796646517,12.17703264,A/Netherlands/22/2003,TRUE,FALSE,2003,FU02,orange
